book,page,column,nom_idx,syllable,tier_old,ocr_char_old,predicted_nom,unicode,prob,in_dict,decision
stt2,page_0278,6,15,ong,REVIEW,酔,餅,U+9905,0.2997,False,NOT_IN_DICT
stt2,page_0278,6,17,người,REVIEW,㝵,𠊚,U+2029A,0.3167,True,RESCUE_V3_LOW_CONF
stt2,page_0278,6,19,nài,SYLLABLE,秦,奉,U+5949,0.2703,False,NOT_IN_DICT
stt2,page_0278,6,20,lăm,SYLLABLE,禀,凜,U+51DC,0.2634,False,NOT_IN_DICT
stt2,page_0278,7,2,một,SYLLABLE,象,更,U+66F4,0.182,True,RESCUE_V3_LOW_CONF
stt2,page_0278,7,3,đêm,REVIEW,虗,店,U+5E97,0.4655,True,RESCUE_V3_LOW_CONF
stt2,page_0278,7,8,ấy,SYLLABLE,八,衣,U+8863,0.6135,True,RESCUE_V3_LOW_CONF
stt2,page_0278,7,16,giu,SYLLABLE,樞,樞,U+6A1E,0.7784,False,NOT_IN_DICT
stt2,page_0278,7,17,ong,REVIEW,蠏,觧,U+89E7,0.3023,False,NOT_IN_DICT
stt2,page_0278,7,18,làm,SYLLABLE,正,丕,U+4E15,0.843,False,NOT_IN_DICT
stt2,page_0278,8,5,có,SYLLABLE,因,固,U+56FA,0.9415,True,RESCUE_V3_HIGH
stt2,page_0278,8,6,nhiều,REVIEW,乂,罗,U+7F57,0.2015,False,NOT_IN_DICT
stt2,page_0278,8,7,anh,REVIEW,妾,時,U+6642,0.7697,False,NOT_IN_DICT
stt2,page_0278,8,8,em,REVIEW,𡜞,俺,U+4FFA,0.1832,True,RESCUE_V3_LOW_CONF
stt2,page_0278,8,9,năm,QUARANTINE,南,徳,U+5FB3,0.767,False,NOT_IN_DICT
stt2,page_0278,8,10,đói,REVIEW,封,主,U+4E3B,0.9752,False,NOT_IN_DICT
stt2,page_0278,8,11,giu,QUARANTINE,樞,秋,U+79CB,0.2525,False,NOT_IN_DICT
stt2,page_0278,8,12,ong,REVIEW,缾,秋,U+79CB,0.6381,False,NOT_IN_DICT
stt2,page_0278,8,14,chăn,REVIEW,復,麻,U+9EBB,0.1082,False,NOT_IN_DICT
stt2,page_0278,8,15,trọng,SYLLABLE,奎,重,U+91CD,0.7046,True,RESCUE_V3_MED
stt2,page_0278,8,16,ấm,QUARANTINE,䕃,浪,U+6D6A,0.9547,False,NOT_IN_DICT
stt2,page_0278,8,17,làm,QUARANTINE,百,眉,U+7709,0.9866,False,NOT_IN_DICT
stt2,page_0278,8,18,vậy,SYLLABLE,王,㐌,U+340C,0.585,False,NOT_IN_DICT
stt2,page_0278,8,20,anh,REVIEW,委,分,U+5206,0.9567,False,NOT_IN_DICT
stt2,page_0278,8,21,em,SYLLABLE,𢲅,盃,U+76C3,0.7866,False,NOT_IN_DICT
stt2,page_0278,8,22,rét,REVIEW,刻,列,U+5217,0.2698,True,RESCUE_V3_LOW_CONF
stt2,page_0278,9,1,có,SYLLABLE,因,固,U+56FA,0.9445,True,RESCUE_V3_HIGH
stt2,page_0278,9,4,âu,SYLLABLE,詎,平,U+5E73,0.0572,False,NOT_IN_DICT
stt2,page_0278,9,5,là,SYLLABLE,噐,罗,U+7F57,0.2015,True,RESCUE_V3_LOW_CONF
stt2,page_0278,9,6,ngày,SYLLABLE,将,時,U+6642,0.7697,True,RESCUE_V3_MED
stt2,page_0278,9,7,sau,SYLLABLE,輝,群,U+7FA4,0.1152,False,NOT_IN_DICT
stt2,page_0278,9,8,đức,QUARANTINE,僊,徳,U+5FB3,0.767,True,RESCUE_V3_MED
stt2,page_0278,9,10,giê,QUARANTINE,枝,秋,U+79CB,0.2525,False,NOT_IN_DICT
stt2,page_0278,9,12,quở,REVIEW,深,囉,U+56C9,0.0764,False,NOT_IN_DICT
stt2,page_0278,9,13,giu,SYLLABLE,樞,樞,U+6A1E,0.8732,False,NOT_IN_DICT
stt2,page_0278,9,14,ong,REVIEW,畊,觧,U+89E7,0.2235,False,NOT_IN_DICT
stt2,page_0278,9,15,răng,QUARANTINE,浪,浪,U+6D6A,0.9547,True,RESCUE_V3_HIGH
stt2,page_0278,9,16,mày,QUARANTINE,眉,眉,U+7709,0.9866,True,RESCUE_V3_HIGH
stt2,page_0278,9,17,đã,REVIEW,𮎛,㐌,U+340C,0.585,True,RESCUE_V3_LOW_CONF
stt2,page_0280,1,0,vẻ,REVIEW,𬒳,襖,U+8956,0.1349,False,NOT_IN_DICT
stt2,page_0280,1,3,gian,SYLLABLE,閻,間,U+9593,0.9693,True,RESCUE_V3_HIGH
stt2,page_0280,1,4,thì,SYLLABLE,𡸁,寺,U+5BFA,0.7288,True,RESCUE_V3_MED
stt2,page_0280,1,7,trông,REVIEW,竜,事,U+4E8B,0.3114,False,NOT_IN_DICT
stt2,page_0280,1,10,vui,SYLLABLE,盈,之,U+4E4B,0.7602,False,NOT_IN_DICT
stt2,page_0280,1,13,sáng,SYLLABLE,州,旦,U+65E6,0.5247,False,NOT_IN_DICT
stt2,page_0280,1,14,ngày,SYLLABLE,得,群,U+7FA4,0.2496,False,NOT_IN_DICT
stt2,page_0280,1,15,người,REVIEW,㝵,特,U+7279,0.5381,False,NOT_IN_DICT
stt2,page_0280,1,18,chăn,REVIEW,禎,碎,U+788E,0.1064,False,NOT_IN_DICT
stt2,page_0280,1,19,lấy,REVIEW,恭,補,U+88DC,0.074,False,NOT_IN_DICT
stt2,page_0280,1,21,làm,SYLLABLE,万,囚,U+56DA,0.1283,False,NOT_IN_DICT
stt2,page_0280,2,3,chăn,REVIEW,禧,補,U+88DC,0.1134,False,NOT_IN_DICT
stt2,page_0280,2,4,ấy,SYLLABLE,入,衣,U+8863,0.3458,True,RESCUE_V3_LOW_CONF
stt2,page_0280,2,5,thì,SYLLABLE,𡸁,吏,U+540F,0.5117,False,NOT_IN_DICT
stt2,page_0280,2,11,người,REVIEW,㝵,寺,U+5BFA,0.9422,False,NOT_IN_DICT
stt2,page_0280,2,13,người,REVIEW,㝵,吏,U+540F,0.7067,False,NOT_IN_DICT
stt2,page_0280,2,15,bán,REVIEW,丰,中,U+4E2D,0.2104,False,NOT_IN_DICT
stt2,page_0280,2,16,ông,SYLLABLE,并,垩,U+57A9,0.5381,False,NOT_IN_DICT
stt2,page_0280,2,20,người,REVIEW,㝵,体,U+4F53,0.9068,False,NOT_IN_DICT
stt2,page_0280,3,1,làm,SYLLABLE,为,丕,U+4E15,0.2326,False,NOT_IN_DICT
stt2,page_0280,3,4,sau,SYLLABLE,𢍆,群,U+7FA4,0.236,False,NOT_IN_DICT
stt2,page_0280,3,7,lời,REVIEW,剷,别,U+522B,0.1274,False,NOT_IN_DICT
stt2,page_0280,3,9,ông,SYLLABLE,并,翁,U+7FC1,0.5212,True,RESCUE_V3_LOW_CONF
stt2,page_0280,3,10,ấy,SYLLABLE,氏,衣,U+8863,0.2762,True,RESCUE_V3_LOW_CONF
stt2,page_0280,3,12,ông,SYLLABLE,并,翁,U+7FC1,0.6339,True,RESCUE_V3_LOW_CONF
stt2,page_0280,3,13,xem,SYLLABLE,𬒳,翁,U+7FC1,0.2217,False,NOT_IN_DICT
stt2,page_0280,3,17,bán,REVIEW,丰,平,U+5E73,0.1379,False,NOT_IN_DICT
stt2,page_0280,3,21,thì,SYLLABLE,𡸁,寺,U+5BFA,0.4122,True,RESCUE_V3_LOW_CONF
stt2,page_0280,4,0,nhà,SYLLABLE,益,如,U+5982,0.4733,True,RESCUE_V3_LOW_CONF
stt2,page_0280,4,3,vậy,SYLLABLE,不,丕,U+4E15,0.0728,True,RESCUE_V3_LOW_CONF
stt2,page_0280,4,9,chăn,REVIEW,棲,模,U+6A21,0.2968,False,NOT_IN_DICT
stt2,page_0280,4,10,ấy,SYLLABLE,入,衣,U+8863,0.481,True,RESCUE_V3_LOW_CONF
stt2,page_0280,4,13,một,SYLLABLE,憂,旦,U+65E6,0.1217,False,NOT_IN_DICT
stt2,page_0280,4,14,người,REVIEW,㝵,𠊚,U+2029A,0.168,True,RESCUE_V3_LOW_CONF
stt2,page_0280,4,15,muốn,SYLLABLE,閤,悶,U+60B6,0.9787,True,RESCUE_V3_HIGH
stt2,page_0280,4,18,người,REVIEW,㝵,𠊚,U+2029A,0.1839,True,RESCUE_V3_LOW_CONF
stt2,page_0280,5,6,người,REVIEW,㝵,時,U+6642,0.1801,False,NOT_IN_DICT
stt2,page_0280,5,13,làm,SYLLABLE,与,迈,U+8FC8,0.1216,False,NOT_IN_DICT
stt2,page_0280,5,15,người,REVIEW,㝵,呈,U+5448,0.1394,False,NOT_IN_DICT
stt2,page_0280,6,1,đổi,REVIEW,衬,対,U+5BFE,0.4874,True,RESCUE_V3_LOW_CONF
stt2,page_0280,6,6,xin,REVIEW,安,真,U+771F,0.2843,True,RESCUE_V3_LOW_CONF
stt2,page_0280,6,10,khỏi,REVIEW,堪,塊,U+584A,0.4543,True,RESCUE_V3_LOW_CONF
stt2,page_0280,6,11,một,SYLLABLE,多,畧,U+7567,0.0563,False,NOT_IN_DICT
stt2,page_0280,6,21,thì,REVIEW,亦,寺,U+5BFA,0.594,True,RESCUE_V3_LOW_CONF
stt2,page_0280,7,0,người,REVIEW,㝵,𠊚,U+2029A,0.2652,True,RESCUE_V3_LOW_CONF
stt2,page_0280,7,1,cũng,SYLLABLE,摂,拱,U+62F1,0.9161,True,RESCUE_V3_HIGH
stt2,page_0280,7,4,bấy,SYLLABLE,用,用,U+7528,0.2233,False,NOT_IN_DICT
stt2,page_0280,7,6,có,SYLLABLE,因,固,U+56FA,0.842,True,RESCUE_V3_MED
stt2,page_0280,7,10,người,REVIEW,㝵,朱,U+6731,0.3465,False,NOT_IN_DICT
stt2,page_0280,7,14,ấy,SYLLABLE,氏,浪,U+6D6A,0.4047,False,NOT_IN_DICT
stt2,page_0280,8,2,sau,SYLLABLE,肆,觧,U+89E7,0.0348,False,NOT_IN_DICT
stt2,page_0280,8,4,là,SYLLABLE,要,罢,U+7F62,0.2055,False,NOT_IN_DICT
stt2,page_0280,8,5,một,SYLLABLE,多,㦯,U+39AF,0.2981,False,NOT_IN_DICT
stt2,page_0280,8,6,người,SYLLABLE,景,𠊚,U+2029A,0.3668,True,RESCUE_V3_LOW_CONF
stt2,page_0280,8,10,đổi,REVIEW,𢩭,付,U+4ED8,0.2895,False,NOT_IN_DICT
stt2,page_0280,8,14,ông,SYLLABLE,并,翁,U+7FC1,0.3324,True,RESCUE_V3_LOW_CONF
stt2,page_0280,8,16,ấy,SYLLABLE,似,衣,U+8863,0.7365,True,RESCUE_V3_MED
stt2,page_0280,8,20,âu,SYLLABLE,詎,亜,U+4E9C,0.1495,False,NOT_IN_DICT
stt2,page_0280,8,21,là,REVIEW,窑,要,U+8981,0.0418,False,NOT_IN_DICT
stt2,page_0280,9,6,người,REVIEW,㝵,𠊚,U+2029A,0.4589,True,RESCUE_V3_LOW_CONF
stt2,page_0280,9,16,có,SYLLABLE,因,固,U+56FA,0.797,True,RESCUE_V3_MED
stt2,page_0280,9,17,một,REVIEW,齊,奇,U+5947,0.1204,False,NOT_IN_DICT
stt2,page_0280,9,19,ông,REVIEW,笄,旦,U+65E6,0.0858,False,NOT_IN_DICT
stt2,page_0280,9,21,giu,REVIEW,拓,極,U+6975,0.7837,False,NOT_IN_DICT
stt2,page_0282,1,0,ong,REVIEW,磷,觧,U+89E7,0.1259,False,NOT_IN_DICT
stt2,page_0282,1,3,thờ,SYLLABLE,餘,蜍,U+870D,0.6422,True,RESCUE_V3_LOW_CONF
stt2,page_0282,1,5,một,REVIEW,耳,豸,U+8C78,0.0659,False,NOT_IN_DICT
stt2,page_0282,1,6,người,REVIEW,㝵,𠊚,U+2029A,0.2113,True,RESCUE_V3_LOW_CONF
stt2,page_0282,1,17,của,REVIEW,貼,賊,U+8CCA,0.2362,False,NOT_IN_DICT
stt2,page_0282,1,19,thì,SYLLABLE,甫,寺,U+5BFA,0.8926,True,RESCUE_V3_HIGH
stt2,page_0282,2,0,người,REVIEW,㝵,𠊚,U+2029A,0.1482,True,RESCUE_V3_LOW_CONF
stt2,page_0282,2,1,ấy,SYLLABLE,久,衣,U+8863,0.8973,True,RESCUE_V3_HIGH
stt2,page_0282,2,6,nhiều,REVIEW,𣥂,先,U+5148,0.0824,False,NOT_IN_DICT
stt2,page_0282,2,13,người,REVIEW,㝵,𠊚,U+2029A,0.0925,True,RESCUE_V3_LOW_CONF
stt2,page_0282,2,15,đầy,SYLLABLE,玄,遣,U+9063,0.8024,False,NOT_IN_DICT
stt2,page_0282,2,18,mười,SYLLABLE,还,迈,U+8FC8,0.8671,True,RESCUE_V3_HIGH
stt2,page_0282,2,20,nén,SYLLABLE,碾,襖,U+8956,0.1882,False,NOT_IN_DICT
stt2,page_0282,3,0,bạc,REVIEW,陌,仍,U+4ECD,0.1342,False,NOT_IN_DICT
stt2,page_0282,3,5,đầy,SYLLABLE,玄,茹,U+8339,0.0974,False,NOT_IN_DICT
stt2,page_0282,3,10,lấy,REVIEW,南,南,U+5357,0.8721,False,NOT_IN_DICT
stt2,page_0282,3,11,năm,REVIEW,礼,礼,U+793C,0.9572,False,NOT_IN_DICT
stt2,page_0282,3,12,nén,SYLLABLE,碾,几,U+51E0,0.262,False,NOT_IN_DICT
stt2,page_0282,3,15,ông,SYLLABLE,并,翁,U+7FC1,0.6297,True,RESCUE_V3_LOW_CONF
stt2,page_0282,3,16,ấy,SYLLABLE,入,衣,U+8863,0.8644,True,RESCUE_V3_HIGH
stt2,page_0282,3,17,ra,SYLLABLE,噀,囉,U+56C9,0.1324,True,RESCUE_V3_LOW_CONF
stt2,page_0282,3,20,thờ,SYLLABLE,餘,蜍,U+870D,0.4176,True,RESCUE_V3_LOW_CONF
stt2,page_0282,4,1,thì,SYLLABLE,詩,寺,U+5BFA,0.8918,True,RESCUE_V3_HIGH
stt2,page_0282,4,2,bà,REVIEW,晏,畧,U+7567,0.4149,False,NOT_IN_DICT
stt2,page_0282,4,6,một,REVIEW,夏,歇,U+6B47,0.0754,False,NOT_IN_DICT
stt2,page_0282,4,9,trăm,SYLLABLE,森,麻,U+9EBB,0.3548,False,NOT_IN_DICT
stt2,page_0282,4,10,nén,SYLLABLE,碾,浪,U+6D6A,0.2757,False,NOT_IN_DICT
stt2,page_0282,4,15,ra,SYLLABLE,噀,哭,U+54ED,0.0799,False,NOT_IN_DICT
stt2,page_0282,4,19,khăn,REVIEW,由,困,U+56F0,0.5864,False,NOT_IN_DICT
stt2,page_0282,5,1,người,REVIEW,㝵,𠊚,U+2029A,0.1563,True,RESCUE_V3_LOW_CONF
stt2,page_0282,5,4,đầy,REVIEW,育,意,U+610F,0.3759,False,NOT_IN_DICT
stt2,page_0282,5,8,chắng,SYLLABLE,庄,庄,U+5E84,0.8806,False,NOT_IN_DICT
stt2,page_0282,5,14,bà,SYLLABLE,要,安,U+5B89,0.3733,False,NOT_IN_DICT
stt2,page_0282,5,18,có,SYLLABLE,因,固,U+56FA,0.8248,True,RESCUE_V3_MED
stt2,page_0282,6,1,một,SYLLABLE,多,平,U+5E73,0.0702,False,NOT_IN_DICT
stt2,page_0282,6,2,ngàn,REVIEW,升,計,U+8A08,0.4885,False,NOT_IN_DICT
stt2,page_0282,6,5,nén,SYLLABLE,碾,碎,U+788E,0.0755,False,NOT_IN_DICT
stt2,page_0282,6,6,bông,SYLLABLE,俸,体,U+4F53,0.1379,False,NOT_IN_DICT
stt2,page_0282,6,10,một,SYLLABLE,憂,没,U+6CA1,0.2262,True,RESCUE_V3_LOW_CONF
stt2,page_0282,6,11,nghìn,REVIEW,針,麻,U+9EBB,0.0673,False,NOT_IN_DICT
stt2,page_0282,6,17,người,REVIEW,㝵,事,U+4E8B,0.1995,False,NOT_IN_DICT
stt2,page_0282,6,19,quở,REVIEW,噪,代,U+4EE3,0.1729,False,NOT_IN_DICT
stt2,page_0282,7,0,đầy,REVIEW,畜,各,U+5404,0.0555,False,NOT_IN_DICT
stt2,page_0282,7,7,làm,SYLLABLE,而,福,U+798F,0.9742,False,NOT_IN_DICT
stt2,page_0282,7,10,đức,SYLLABLE,防,主,U+4E3B,0.5884,False,NOT_IN_DICT
stt2,page_0282,7,12,trời,REVIEW,原,𡗶,U+215F6,0.2395,True,RESCUE_V3_LOW_CONF
stt2,page_0282,7,14,một,REVIEW,𢦶,平,U+5E73,0.1104,False,NOT_IN_DICT
stt2,page_0282,7,15,nghìn,REVIEW,針,𧗱,U+275F1,0.1402,False,NOT_IN_DICT
stt2,page_0282,7,16,nén,SYLLABLE,碾,碎,U+788E,0.1318,False,NOT_IN_DICT
stt2,page_0282,7,17,người,REVIEW,㝵,浪,U+6D6A,0.245,False,NOT_IN_DICT
stt2,page_0282,7,18,hay,SYLLABLE,以,𠊚,U+2029A,0.1138,False,NOT_IN_DICT
stt2,page_0282,7,19,làm,SYLLABLE,可,女,U+5973,0.0998,False,NOT_IN_DICT
stt2,page_0282,8,1,làm,SYLLABLE,可,丕,U+4E15,0.94,False,NOT_IN_DICT
stt2,page_0282,8,5,cũng,SYLLABLE,摂,沛,U+6C9B,0.1283,False,NOT_IN_DICT
stt2,page_0282,8,7,nhiều,SYLLABLE,燒,事,U+4E8B,0.3475,False,NOT_IN_DICT
stt2,page_0282,8,12,một,SYLLABLE,多,没,U+6CA1,0.4121,True,RESCUE_V3_LOW_CONF
stt2,page_0282,8,13,người,REVIEW,㝵,呈,U+5448,0.0848,False,NOT_IN_DICT
stt2,page_0282,8,15,là,SYLLABLE,噐,先,U+5148,0.98,False,NOT_IN_DICT
stt2,page_0282,8,17,si,SYLLABLE,槎,尼,U+5C3C,0.3363,False,NOT_IN_DICT
stt2,page_0282,9,2,tay,REVIEW,𢙢,腮,U+816E,0.599,True,RESCUE_V3_LOW_CONF
stt2,page_0282,9,3,vua,SYLLABLE,羽,詞,U+8A5E,0.09,False,NOT_IN_DICT
stt2,page_0282,9,6,người,REVIEW,㝵,𠊚,U+2029A,0.1904,True,RESCUE_V3_LOW_CONF
stt2,page_0282,9,10,ông,SYLLABLE,弇,垩,U+57A9,0.161,False,NOT_IN_DICT
stt2,page_0282,9,11,vua,REVIEW,前,判,U+5224,0.2413,False,NOT_IN_DICT
stt2,page_0282,9,13,ràv,REVIEW,園,别,U+522B,0.1923,False,NOT_IN_DICT
stt2,page_0282,9,16,giặc,SYLLABLE,賦,賊,U+8CCA,0.3528,True,RESCUE_V3_LOW_CONF
stt2,page_0284,1,2,nhiều,REVIEW,乄,分,U+5206,0.041,False,NOT_IN_DICT
stt2,page_0284,1,3,của,REVIEW,肱,觥,U+89E5,0.1083,False,NOT_IN_DICT
stt2,page_0284,1,6,để,SYLLABLE,辰,底,U+5E95,0.7467,True,RESCUE_V3_MED
stt2,page_0284,1,10,vua,REVIEW,柯,判,U+5224,0.4398,False,NOT_IN_DICT
stt2,page_0284,1,15,làm,SYLLABLE,可,平,U+5E73,0.1285,False,NOT_IN_DICT
stt2,page_0284,1,17,ong,SYLLABLE,弇,翁,U+7FC1,0.4302,True,RESCUE_V3_LOW_CONF
stt2,page_0284,2,5,vua,SYLLABLE,𢌞,朝,U+671D,0.0691,False,NOT_IN_DICT
stt2,page_0284,2,7,trời,SYLLABLE,乔,𡗶,U+215F6,0.4189,True,RESCUE_V3_LOW_CONF
stt2,page_0284,2,13,vua,REVIEW,固,朱,U+6731,0.4241,False,NOT_IN_DICT
stt2,page_0284,2,15,gian,REVIEW,回,固,U+56FA,0.8633,False,NOT_IN_DICT
stt2,page_0284,2,16,đầu,REVIEW,覺,蔑,U+8511,0.1929,False,NOT_IN_DICT
stt2,page_0284,2,17,ví,SYLLABLE,𡸁,共,U+5171,0.1247,False,NOT_IN_DICT
stt2,page_0284,2,19,ông,SYLLABLE,并,朱,U+6731,0.1025,False,NOT_IN_DICT
stt2,page_0284,3,2,nhà,REVIEW,石,如,U+5982,0.7439,True,RESCUE_V3_MED
stt2,page_0284,3,3,thờ,SYLLABLE,餘,蜍,U+870D,0.4569,True,RESCUE_V3_LOW_CONF
stt2,page_0284,3,6,chắng,SYLLABLE,庄,庄,U+5E84,0.8425,False,NOT_IN_DICT
stt2,page_0284,3,10,le,SYLLABLE,啻,离,U+79BB,0.7547,True,RESCUE_V3_MED
stt2,page_0284,3,11,thầy,SYLLABLE,架,柴,U+67F4,0.9786,True,RESCUE_V3_HIGH
stt2,page_0284,3,15,bấy,SYLLABLE,困,朱,U+6731,0.6886,False,NOT_IN_DICT
stt2,page_0284,3,18,ấy,SYLLABLE,氏,衣,U+8863,0.5484,True,RESCUE_V3_LOW_CONF
stt2,page_0284,4,0,đẹp,SYLLABLE,棄,葉,U+8449,0.4043,True,RESCUE_V3_LOW_CONF
stt2,page_0284,4,2,vua,REVIEW,翅,君,U+541B,0.0523,True,RESCUE_V3_LOW_CONF
stt2,page_0284,4,3,thì,SYLLABLE,香,寺,U+5BFA,0.8311,True,RESCUE_V3_MED
stt2,page_0284,4,9,thờ,SYLLABLE,餘,如,U+5982,0.945,False,NOT_IN_DICT
stt2,page_0284,4,11,đem,REVIEW,街,麻,U+9EBB,0.8104,False,NOT_IN_DICT
stt2,page_0284,4,12,về,REVIEW,宠,𧗱,U+275F1,0.1853,True,RESCUE_V3_LOW_CONF
stt2,page_0284,4,14,ấy,SYLLABLE,氏,欺,U+6B3A,0.4347,False,NOT_IN_DICT
stt2,page_0284,4,15,trước,REVIEW,群,群,U+7FA4,0.11,False,NOT_IN_DICT
stt2,page_0284,4,16,người,REVIEW,㝵,𠊚,U+2029A,0.4037,True,RESCUE_V3_LOW_CONF
stt2,page_0284,4,18,dọc,SYLLABLE,独,犯,U+72AF,0.0806,False,NOT_IN_DICT
stt2,page_0284,5,0,đàng,REVIEW,麁,意,U+610F,0.3322,False,NOT_IN_DICT
stt2,page_0284,5,4,đem,REVIEW,宠,几,U+51E0,0.9509,False,NOT_IN_DICT
stt2,page_0284,5,6,thầy,REVIEW,菜,朱,U+6731,0.9441,False,NOT_IN_DICT
stt2,page_0284,5,7,nhiều,REVIEW,刀,柴,U+67F4,0.9687,False,NOT_IN_DICT
stt2,page_0284,5,8,chính,SYLLABLE,埕,曰,U+66F0,0.1759,False,NOT_IN_DICT
stt2,page_0284,5,11,bấy,SYLLABLE,用,蜂,U+8702,0.1091,False,NOT_IN_DICT
stt2,page_0284,5,14,ấy,SYLLABLE,八,衣,U+8863,0.3819,True,RESCUE_V3_LOW_CONF
stt2,page_0284,5,17,chính,SYLLABLE,埕,埋,U+57CB,0.2206,False,NOT_IN_DICT
stt2,page_0284,5,18,ông,SYLLABLE,弇,旦,U+65E6,0.2473,False,NOT_IN_DICT
stt2,page_0284,6,0,thánh,SYLLABLE,至,垩,U+57A9,0.3812,True,RESCUE_V3_LOW_CONF
stt2,page_0284,6,1,giu,SYLLABLE,珠,拱,U+62F1,0.6104,False,NOT_IN_DICT
stt2,page_0284,6,3,lại,REVIEW,之,吏,U+540F,0.5252,True,RESCUE_V3_LOW_CONF
stt2,page_0284,6,5,cho,REVIEW,珠,朱,U+6731,0.8948,True,RESCUE_V3_HIGH
stt2,page_0284,6,8,đem,SYLLABLE,侘,包,U+5305,0.0716,False,NOT_IN_DICT
stt2,page_0284,6,9,mật,REVIEW,廉,没,U+6CA1,0.1405,False,NOT_IN_DICT
stt2,page_0284,6,11,nhà,SYLLABLE,益,茹,U+8339,0.135,True,RESCUE_V3_LOW_CONF
stt2,page_0284,6,12,mở,SYLLABLE,𫠉,丐,U+4E10,0.092,False,NOT_IN_DICT
stt2,page_0284,6,13,ra,REVIEW,昇,罪,U+7F6A,0.1895,False,NOT_IN_DICT
stt2,page_0284,6,17,vàng,REVIEW,教,黄,U+9EC4,0.2977,True,RESCUE_V3_LOW_CONF
stt2,page_0284,6,18,thật,REVIEW,斯,飭,U+98ED,0.168,False,NOT_IN_DICT
stt2,page_0284,7,0,bấy,SYLLABLE,用,用,U+7528,0.3172,False,NOT_IN_DICT
stt2,page_0284,7,5,thì,SYLLABLE,府,寺,U+5BFA,0.8549,True,RESCUE_V3_HIGH
stt2,page_0284,7,14,thầy,SYLLABLE,架,柴,U+67F4,0.9902,True,RESCUE_V3_HIGH
stt2,page_0284,8,0,vàng,REVIEW,蕭,黄,U+9EC4,0.6555,True,RESCUE_V3_LOW_CONF
stt2,page_0284,8,1,ấy,SYLLABLE,仏,女,U+5973,0.6291,False,NOT_IN_DICT
stt2,page_0284,8,3,lạy,SYLLABLE,祀,礼,U+793C,0.6763,True,RESCUE_V3_LOW_CONF
stt2,page_0284,8,4,người,REVIEW,㝵,𠊚,U+2029A,0.0656,True,RESCUE_V3_LOW_CONF
stt2,page_0284,8,10,làm,SYLLABLE,而,丕,U+4E15,0.2419,False,NOT_IN_DICT
stt2,page_0284,8,12,trước,REVIEW,群,悲,U+60B2,0.1001,False,NOT_IN_DICT
stt2,page_0284,8,13,có,SYLLABLE,因,固,U+56FA,0.929,True,RESCUE_V3_HIGH
stt2,page_0284,8,14,một,SYLLABLE,民,没,U+6CA1,0.1271,True,RESCUE_V3_LOW_CONF
stt2,page_0284,8,15,lần,REVIEW,者,吝,U+541D,0.2044,True,RESCUE_V3_LOW_CONF
stt2,page_0284,9,1,trời,SYLLABLE,喬,道,U+9053,0.0933,False,NOT_IN_DICT
stt2,page_0284,9,4,ông,SYLLABLE,屏,翁,U+7FC1,0.1195,True,RESCUE_V3_LOW_CONF
stt2,page_0284,9,5,thánh,SYLLABLE,至,事,U+4E8B,0.588,False,NOT_IN_DICT
stt2,page_0284,9,6,giu,SYLLABLE,極,極,U+6975,0.0862,False,NOT_IN_DICT
stt2,page_0284,9,7,ong,SYLLABLE,餘,黙,U+9ED9,0.0497,False,NOT_IN_DICT
stt2,page_0284,9,12,tàu,REVIEW,階,贖,U+8D16,0.0554,False,NOT_IN_DICT
stt2,page_0284,9,13,đầy,REVIEW,𭣵,各,U+5404,0.1158,False,NOT_IN_DICT
stt2,page_0286,1,0,là,SYLLABLE,異,昆,U+6606,0.0936,False,NOT_IN_DICT
stt2,page_0286,1,3,thờ,SYLLABLE,餘,蜍,U+870D,0.7672,True,RESCUE_V3_MED
stt2,page_0286,1,4,phải,REVIEW,𨸲,伂,U+4F02,0.5979,True,RESCUE_V3_LOW_CONF
stt2,page_0286,1,5,phong,REVIEW,瓦,庄,U+5E84,0.2107,False,NOT_IN_DICT
stt2,page_0286,1,12,tàu,REVIEW,徳,思,U+601D,0.0786,False,NOT_IN_DICT
stt2,page_0286,1,14,làm,SYLLABLE,百,体,U+4F53,0.2614,False,NOT_IN_DICT
stt2,page_0286,1,15,vậy,SYLLABLE,石,丕,U+4E15,0.665,True,RESCUE_V3_LOW_CONF
stt2,page_0286,2,2,quở,SYLLABLE,果,味,U+5473,0.1268,False,NOT_IN_DICT
stt2,page_0286,2,3,ông,SYLLABLE,弇,翁,U+7FC1,0.3281,True,RESCUE_V3_LOW_CONF
stt2,page_0286,2,5,ấy,SYLLABLE,八,衣,U+8863,0.5165,True,RESCUE_V3_LOW_CONF
stt2,page_0286,2,7,lời,SYLLABLE,爾,𥘉,U+25609,0.1871,False,NOT_IN_DICT
stt2,page_0286,2,10,lái,REVIEW,理,理,U+7406,0.4163,False,NOT_IN_DICT
stt2,page_0286,2,11,rằng,SYLLABLE,辰,浪,U+6D6A,0.9087,True,RESCUE_V3_HIGH
stt2,page_0286,2,17,làm,SYLLABLE,而,丕,U+4E15,0.2584,False,NOT_IN_DICT
stt2,page_0286,3,1,thầy,SYLLABLE,架,柴,U+67F4,0.9786,True,RESCUE_V3_HIGH
stt2,page_0286,3,5,đâu,REVIEW,既,悲,U+60B2,0.184,False,NOT_IN_DICT
stt2,page_0286,3,8,là,SYLLABLE,昇,罪,U+7F6A,0.2622,False,NOT_IN_DICT
