sample_id,book,page,column,tier,rule,K,syllable,label,R_size,P,P_y,P_all,G,G_op,P6c,P5c,PVL,Gf,K_inR,A1_fired,A1_prop,A2_fired,A2_prop,A3_fired,A3_prop,A4_fired,A4_prop,A5_fired,A5_prop,A1v_fired,A1v_prop,A2v_fired,A2v_prop,A4v_fired,A4v_prop,B1_fired,B1_prop,B2_fired,B2_prop,B3_fired,B3_prop,B4_fired,B4_prop,B5_fired,B5_prop,B6_fired,B6_prop,C1_fired,C1_prop,C2_fired,C2_prop,C3_fired,C3_prop,C4_fired,C4_prop,C5_fired,C5_prop,C6_fired,C6_prop,D1_fired,D1_prop,D2_fired,D2_prop,D3_fired,D3_prop
M2_0577,stt11,page_0192,3,SYLLABLE,nghia_consensus,哦,dạy,,14,跳,跳,跳,,del,化,张,贱,一,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0578,stt11,page_0114,2,SILVER,s2_inter_s3_corrected,石,vậy,丕,8,至,至,至,,del,左,孟,王,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0579,stt11,page_0204,1,SYLLABLE,nghia_consensus,因,có,,15,在,在,在國,周,sub,同,,生,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,True,同,False,
M2_0580,stt11,page_0210,7,SYLLABLE,nghia_consensus,節,sang,,58,即,即,即,,del,,,甲,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0581,stt11,page_0088,8,SILVER,s2_inter_s3_corrected,肖,về,𧗱,23,油,油,油,衡,sub,,街,衛,峭,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,True,衛,False,
M2_0582,stt11,page_0290,1,SYLLABLE,nghia_consensus,而,làm,,17,而,而,而,而,eq,成,版,的,,False,True,而,False,,True,而,True,而,True,而,True,而,False,,True,而,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,
M2_0583,stt11,page_0050,6,SILVER,s2_inter_s3_corrected,尺,này,尼,16,她,她,她,她,sub,飞,尼,地,,False,True,她,False,,True,她,False,,False,,True,她,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,True,,False,,False,,True,尼,False,
M2_0584,stt11,page_0172,6,SILVER,s2_inter_s3_corrected,昇,người,㝵,20,早,為,為,寻,sub,,厚,早,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0585,stt11,page_0276,5,SILVER,s3_head_bank_consensus,曷,rầy,淶,9,曷,,,,del,星,易,一,图,False,False,,False,,True,曷,True,曷,False,,False,,False,,True,曷,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0586,stt11,page_0130,2,SYLLABLE,nghia_consensus_tu_silver,色,đã,,16,色,欺,欺,匝,sub,欧,盐,效,,False,False,,False,,True,色,True,色,False,,False,,False,,True,色,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0587,stt11,page_0010,4,SYLLABLE,nghia_consensus,苑,pha,,29,苑,苑,苑,葩,sub,如,配,配,楼,False,False,,False,,True,苑,True,苑,False,,False,,False,,True,苑,True,葩,True,葩,False,,True,葩,False,,True,葩,False,,True,,False,,True,,False,,True,,True,葩,True,葩,False,
M2_0588,stt11,page_0032,1,SYLLABLE,nghia_consensus,趍,đi,,10,趨,趨,趨,竣,sub,,赵,笈,一,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0589,stt11,page_0020,3,SILVER,s2_inter_s3_corrected,包,đã,㐌,16,,,,,del,小,,小,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,False,,False,,False,,False,
M2_0590,stt11,page_0262,2,SYLLABLE,nghia_consensus,白,làm,,17,人,人,人,甹,sub,田,白,用,田,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0591,stt11,page_0152,2,SYLLABLE,nghia_consensus,白,làm,,17,麻,麻,麻而,而,sub,麻,麻,席,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0592,stt11,page_0296,4,SYLLABLE,nghia_consensus_tu_silver,人,ấy,,32,復,復,復,公,sub,泯,农,炤,峨,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0593,stt11,page_0198,9,SILVER,s3_head_bank_consensus,遵,giảng,講,6,,,,尚,sub,对,年,斗,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0594,stt11,page_0068,1,SYLLABLE,nghia_consensus_tu_silver,馀,thờ,,25,餘,餘,餘,餘,sub,全,全,轻,,False,True,餘,False,,True,餘,False,,False,,True,餘,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,True,,False,,False,,False,,False,
M2_0595,stt11,page_0016,6,SILVER,s2_inter_s3_corrected,應,ma,魔,59,各,,,雹,sub,唐,康,唐,,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,False,,False,
M2_0596,stt11,page_0180,2,SILVER,s2_inter_s3_corrected,眼,rằng,浪,12,眼,眼,眼,鴻,sub,信,,偉,,False,False,,False,,True,眼,True,眼,False,,False,,False,,True,眼,False,,False,,False,,False,,False,,False,,False,,True,,False,,True,,False,,False,,False,,False,,False,
M2_0597,stt11,page_0058,7,SILVER,s2_inter_s3_corrected,甲,bằng,平,44,平,平,平,甲,eq,甲,子,子,一,False,False,,False,,True,甲,True,甲,False,,False,,False,,True,甲,True,平,True,平,True,平,False,,False,,True,平,True,,False,,False,,True,,False,,True,,True,平,True,平,False,
M2_0598,stt11,page_0190,4,SILVER,s2_inter_s3_corrected,邑,biết,别,30,田,田,田,剐,sub,员,时,别,答,False,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,,True,,True,,True,,False,,False,,False,,True,别,False,
M2_0599,stt11,page_0066,4,SYLLABLE,nghia_consensus,𫈦,một,,37,蔑,蔑,蔑,,del,蔑,浅,八,,False,False,,False,,False,,False,,False,,False,,False,,False,,True,蔑,True,蔑,True,蔑,False,,False,,True,蔑,True,,False,,False,,True,,False,,True,,True,蔑,True,蔑,False,
