image,book,page,column,ocr_char,syllable,label,unicode,label_level,tier,rule,s3_cosine,ink_pct,crop_w,crop_h,image_md5,seg_flag,split,split_group,bbox
gold/stt4_page_0070_c05_088.png,stt4,page_0070,5,把,trở,把,U+628A,char,GOLD,s1_inter_s2_direct,,0.125,75.0,84.0,70fcc33689f2,ok,train,stt4|page_0070|c5,"[565, 478, 632, 550]"
gold/stt4_page_0070_c05_089.png,stt4,page_0070,5,吏,lại,吏,U+540F,char,GOLD,s1_inter_s2_direct,,0.166,65.0,77.0,59a3af6d470c,ok,train,stt4|page_0070|c5,"[564, 541, 632, 614]"
gold/stt4_page_0070_c05_090.png,stt4,page_0070,5,仕,sẽ,仕,U+4ED5,char,GOLD,s1_inter_s2_direct,,0.154,71.0,93.0,3727e0372b4b,ok,train,stt4|page_0070|c5,"[566, 604, 632, 679]"
gold/stt4_page_0070_c05_091.png,stt4,page_0070,5,罰,phạt,罰,U+7F70,char,GOLD,s1_inter_s2_direct,,0.185,65.0,92.0,50f61ac59904,ok,train,stt4|page_0070|c5,"[565, 668, 633, 744]"
gold/stt4_page_0070_c05_092.png,stt4,page_0070,5,奴,nó,奴,U+5974,char,GOLD,s1_inter_s2_direct,,0.167,70.0,92.0,25cb163c4e3d,ok,train,stt4|page_0070|c5,"[566, 733, 634, 809]"
gold/stt4_page_0070_c05_093.png,stt4,page_0070,5,爲,vì,爲,U+7232,char,GOLD,s1_inter_s2_direct,,0.166,79.0,93.0,a3838a9cefb4,ok,train,stt4|page_0070|c5,"[565, 798, 634, 874]"
silver/stt4_page_0070_c05_094.png,stt4,page_0070,5,納,nói,呐,U+5450,char,SILVER,s2_inter_s3_corrected,0.552,0.116,87.0,94.0,f778c641bfe5,ok,train,stt4|page_0070|c5,"[564, 862, 635, 938]"
gold/stt4_page_0070_c05_095.png,stt4,page_0070,5,对,dối,对,U+5BF9,char,GOLD,s1_inter_s2_direct,,0.202,70.0,91.0,6abb91d08591,ok,train,stt4|page_0070|c5,"[571, 926, 641, 1004]"
silver/stt4_page_0070_c05_096.png,stt4,page_0070,5,繒,rủa,嚕,U+5695,char,SILVER,s2_inter_s3_corrected,0.005,0.219,63.0,94.0,531d6813fbc6,ok,train,stt4|page_0070|c5,"[559, 1002, 628, 1078]"
gold/stt4_page_0070_c05_097.png,stt4,page_0070,5,蚤,tao,蚤,U+86A4,char,GOLD,s1_inter_s2_direct,,0.249,63.0,95.0,e535e296ccd3,ok,train,stt4|page_0070|c5,"[559, 1065, 628, 1142]"
gold/stt4_page_0070_c05_098.png,stt4,page_0070,5,閉,bấy,閉,U+9589,char,GOLD,s1_inter_s2_direct,,0.245,54.0,94.0,1068490740fe,ok,train,stt4|page_0070|c5,"[559, 1129, 628, 1205]"
,stt4,page_0070,5,涂,giờ,,,,REVIEW,below_visual_threshold,0.111,,,,,,train,stt4|page_0070|c5,"[559, 1192, 628, 1268]"
gold/stt4_page_0070_c05_100.png,stt4,page_0070,5,翁,ông,翁,U+7FC1,char,GOLD,s1_inter_s2_direct,,0.124,85.0,93.0,77a1b68a46a2,ok,train,stt4|page_0070|c5,"[559, 1256, 628, 1332]"
syllable/stt4_page_0070_c05_101.png,stt4,page_0070,5,皇,thánh,,,syllable,SYLLABLE,nghia_consensus,0.266,0.126,85.0,93.0,225809cbe781,ok,train,stt4|page_0070|c5,"[559, 1319, 628, 1395]"
gold/stt4_page_0070_c05_102.png,stt4,page_0070,5,意,ấy,意,U+610F,char,GOLD,s1_inter_s2_direct,,0.137,85.0,83.0,03d9395ecd6e,ok,train,stt4|page_0070|c5,"[559, 1382, 628, 1459]"
gold/stt4_page_0070_c05_103.png,stt4,page_0070,5,浪,răng,浪,U+6D6A,char,GOLD,s1_inter_s2_direct,,0.125,85.0,90.0,86131e5497ee,ok,train,stt4|page_0070|c5,"[559, 1446, 628, 1522]"
,stt4,page_0070,5,吾,ví,,,,REVIEW,below_visual_threshold,0.401,,,,,,train,stt4|page_0070|c5,"[570, 1529, 643, 1593]"
gold/stt4_page_0070_c05_105.png,stt4,page_0070,5,平,bằng,平,U+5E73,char,GOLD,s1_inter_s2_direct,,0.132,80.0,80.0,c5ae8253e2bb,ok,train,stt4|page_0070|c5,"[579, 1575, 647, 1648]"
,stt4,page_0070,6,朝,vua,,,,REVIEW,below_visual_threshold,0.089,,,,,,train,stt4|page_0070|c6,"[462, 242, 532, 312]"
,stt4,page_0070,6,品,trở,,,,REVIEW,below_visual_threshold,0.068,,,,,,train,stt4|page_0070|c6,"[465, 296, 531, 369]"
gold/stt4_page_0070_c06_108.png,stt4,page_0070,6,吏,lại,吏,U+540F,char,GOLD,s1_inter_s2_direct,,0.152,69.0,80.0,604df6661614,ok,train,stt4|page_0070|c6,"[466, 354, 534, 427]"
gold/stt4_page_0070_c06_109.png,stt4,page_0070,6,平,bằng,平,U+5E73,char,GOLD,s1_inter_s2_direct,,0.147,63.0,72.0,fa0ac7daa9e3,ok,train,stt4|page_0070|c6,"[466, 426, 534, 486]"
gold/stt4_page_0070_c06_110.png,stt4,page_0070,6,安,an,安,U+5B89,char,GOLD,s1_inter_s2_direct,,0.16,76.0,88.0,d7a423600f0d,ok,train,stt4|page_0070|c6,"[471, 476, 538, 548]"
silver/stt4_page_0070_c06_111.png,stt4,page_0070,6,等,thì,時,U+6642,char,SILVER,s2_inter_s3_corrected,0.881,0.174,73.0,77.0,6b6dcc50dd17,ok,train,stt4|page_0070|c6,"[471, 535, 539, 609]"
silver/stt4_page_0070_c06_112.png,stt4,page_0070,6,爾,lời,例,U+4F8B,char,SILVER,s2_inter_s3_corrected,0.667,0.201,59.0,84.0,a180ba1f0072,ok,train,stt4|page_0070|c6,"[472, 591, 539, 664]"
gold/stt4_page_0070_c06_113.png,stt4,page_0070,6,碎,tôi,碎,U+788E,char,GOLD,s1_inter_s2_direct,,0.165,82.0,88.0,127d998fc346,ok,train,stt4|page_0070|c6,"[471, 648, 540, 720]"
gold/stt4_page_0070_c06_114.png,stt4,page_0070,6,呐,nói,呐,U+5450,char,GOLD,s1_inter_s2_direct,,0.157,81.0,84.0,bdf1ba5a9e29,ok,train,stt4|page_0070|c6,"[470, 706, 541, 778]"
gold/stt4_page_0070_c06_115.png,stt4,page_0070,6,庄,chẳng,庄,U+5E84,char,GOLD,s1_inter_s2_direct,,0.149,69.0,85.0,fa1ae04549e9,ok,train,stt4|page_0070|c6,"[471, 763, 539, 836]"
gold/stt4_page_0070_c06_116.png,stt4,page_0070,6,實,thật,實,U+5BE6,char,GOLD,s1_inter_s2_direct,,0.186,66.0,87.0,9f30931a4d8c,ok,train,stt4|page_0070|c6,"[464, 821, 534, 894]"
,stt4,page_0070,6,爾,lời,,,,REVIEW,below_visual_threshold,0.385,,,,,,train,stt4|page_0070|c6,"[465, 878, 532, 951]"
gold/stt4_page_0070_c06_118.png,stt4,page_0070,6,徳,đức,徳,U+5FB3,char,GOLD,s1_inter_s2_direct,,0.186,77.0,86.0,f7bbdb62e853,ok,train,stt4|page_0070|c6,"[471, 938, 540, 1008]"
gold/stt4_page_0070_c06_119.png,stt4,page_0070,6,主,chúa,主,U+4E3B,char,GOLD,s1_inter_s2_direct,,0.188,82.0,89.0,8fb088c7743a,ok,train,stt4|page_0070|c6,"[471, 993, 540, 1066]"
silver/stt4_page_0070_c06_120.png,stt4,page_0070,6,爾,trời,𡗶,U+215F6,char,SILVER,s2_inter_s3_corrected,0.344,0.184,68.0,90.0,8f0c248594ee,ok,train,stt4|page_0070|c6,"[472, 1050, 539, 1124]"
gold/stt4_page_0070_c06_121.png,stt4,page_0070,6,差,sai,差,U+5DEE,char,GOLD,s1_inter_s2_direct,,0.166,68.0,89.0,b0f63a1966cc,ok,train,stt4|page_0070|c6,"[472, 1108, 539, 1181]"
gold/stt4_page_0070_c06_122.png,stt4,page_0070,6,碎,tôi,碎,U+788E,char,GOLD,s1_inter_s2_direct,,0.131,86.0,86.0,c4abd131eb63,ok,train,stt4|page_0070|c6,"[461, 1168, 531, 1238]"
gold/stt4_page_0070_c06_123.png,stt4,page_0070,6,呐,nói,呐,U+5450,char,GOLD,s1_inter_s2_direct,,0.173,56.0,86.0,00c364e003a7,ok,train,stt4|page_0070|c6,"[461, 1226, 531, 1296]"
gold/stt4_page_0070_c06_124.png,stt4,page_0070,6,双,song,双,U+53CC,char,GOLD,s1_inter_s2_direct,,0.198,54.0,55.0,567c3a69635e,ok,train,stt4|page_0070|c6,"[471, 1310, 541, 1355]"
,stt4,page_0070,6,壽,le,,,,REVIEW,below_visual_threshold,0.077,,,,,,train,stt4|page_0070|c6,"[461, 1342, 531, 1412]"
,stt4,page_0070,6,碉,vua,,,,REVIEW,diverged_column,,,,,,,train,stt4|page_0070|c6,"[461, 1400, 531, 1470]"
silver/stt4_page_0070_c06_127.png,stt4,page_0070,6,乕,phải,伂,U+4F02,char,SILVER,s2_inter_s3_corrected,0.49,0.195,77.0,90.0,3d4fcd3b1127,ok,train,stt4|page_0070|c6,"[485, 1453, 555, 1527]"
gold/stt4_page_0070_c06_128.png,stt4,page_0070,6,別,biết,別,U+5225,char,GOLD,s1_inter_s2_direct,,0.203,72.0,88.0,f94380bd4e94,ok,train,stt4|page_0070|c6,"[484, 1518, 556, 1590]"
,stt4,page_0070,6,欺,khinh,,,,REVIEW,below_visual_threshold,0.913,,,,,,train,stt4|page_0070|c6,"[484, 1576, 556, 1644]"
silver/stt4_page_0070_c07_130.png,stt4,page_0070,7,三,đến,旦,U+65E6,char,SILVER,s2_inter_s3_corrected,0.916,0.135,71.0,78.0,cba0f9b22784,ok,train,stt4|page_0070|c7,"[369, 246, 438, 316]"
gold/stt4_page_0070_c07_131.png,stt4,page_0070,7,賊,giặc,賊,U+8CCA,char,GOLD,s1_inter_s2_direct,,0.234,67.0,63.0,8aaeaf9a2f92,ok,train,stt4|page_0070|c7,"[370, 301, 439, 352]"
gold/stt4_page_0070_c07_132.png,stt4,page_0070,7,時,thì,時,U+6642,char,GOLD,s1_inter_s2_direct,,0.163,76.0,89.0,68e062c9d23b,ok,train,stt4|page_0070|c7,"[370, 367, 437, 442]"
silver/stt4_page_0070_c07_133.png,stt4,page_0070,7,𭣣,thua,收,U+6536,char,SILVER,s3_head_bank_consensus,0.757,0.128,75.0,92.0,e8889f052133,ok,train,stt4|page_0070|c7,"[370, 430, 437, 505]"
silver/stt4_page_0070_c07_134.png,stt4,page_0070,7,放,nó,奴,U+5974,char,SILVER,s2_inter_s3_corrected,0.071,0.163,70.0,84.0,b0b79ccf9151,ok,train,stt4|page_0070|c7,"[370, 493, 437, 568]"
silver/stt4_page_0070_c07_135.png,stt4,page_0070,7,在,mà,麻,U+9EBB,char,SILVER,s2_inter_s3_corrected,0.522,0.135,75.0,94.0,d4dbd6b727a0,ok,train,stt4|page_0070|c7,"[370, 555, 437, 631]"
,stt4,page_0070,7,衆,chạy,,,,REVIEW,below_visual_threshold,0.047,,,,,,train,stt4|page_0070|c7,"[370, 618, 437, 693]"
,stt4,page_0070,7,乳,ra,,,,REVIEW,below_visual_threshold,0.027,,,,,,train,stt4|page_0070|c7,"[370, 681, 437, 756]"
gold/stt4_page_0070_c07_138.png,stt4,page_0070,7,包,vào,包,U+5305,char,GOLD,s1_inter_s2_direct,,0.13,83.0,91.0,a9171c29a91e,ok,train,stt4|page_0070|c7,"[370, 744, 437, 819]"
syllable/stt4_page_0070_c07_139.png,stt4,page_0070,7,皮,một,,,syllable,SYLLABLE,nghia_consensus,0.301,0.162,83.0,93.0,2403cf92a591,ok,train,stt4|page_0070|c7,"[370, 807, 437, 882]"
,stt4,page_0070,7,私,nhà,,,,REVIEW,below_visual_threshold,0.183,,,,,,train,stt4|page_0070|c7,"[370, 870, 437, 945]"
gold/stt4_page_0070_c07_141.png,stt4,page_0070,7,乳,nhỏ,乳,U+4E73,char,GOLD,s1_inter_s2_direct,,0.175,66.0,94.0,635f3e10d1cb,ok,train,stt4|page_0070|c7,"[370, 932, 437, 1008]"
,stt4,page_0070,7,瑟,ẩn,,,,REVIEW,below_visual_threshold,0.028,,,,,,train,stt4|page_0070|c7,"[370, 995, 437, 1070]"
gold/stt4_page_0070_c07_143.png,stt4,page_0070,7,命,mình,命,U+547D,char,GOLD,s1_inter_s2_direct,,0.186,60.0,93.0,8303473e20b3,ok,train,stt4|page_0070|c7,"[370, 1058, 437, 1133]"
gold/stt4_page_0070_c07_144.png,stt4,page_0070,7,帝,đấy,帝,U+5E1D,char,GOLD,s1_inter_s2_direct,,0.199,58.0,92.0,47f49e428949,ok,train,stt4|page_0070|c7,"[370, 1121, 437, 1196]"
gold/stt4_page_0070_c07_145.png,stt4,page_0070,7,沛,phải,沛,U+6C9B,char,GOLD,s1_inter_s2_direct,,0.213,55.0,93.0,a18e90104802,ok,train,stt4|page_0070|c7,"[370, 1184, 437, 1259]"
,stt4,page_0070,7,焙,lửa,,,,REVIEW,below_visual_threshold,0.011,,,,,,train,stt4|page_0070|c7,"[370, 1246, 437, 1322]"
gold/stt4_page_0070_c07_147.png,stt4,page_0070,7,岀,đốt,茁,U+8301,char,REVIEW,s1_inter_s2_similar|demoted_lowcos_s3,0.199,0.186,55.0,93.0,f124aaa97508,ok,train,stt4|page_0070|c7,"[370, 1309, 437, 1384]"
,stt4,page_0070,7,爾,lời,,,,REVIEW,below_visual_threshold,0.036,,,,,,train,stt4|page_0070|c7,"[370, 1372, 437, 1447]"
gold/stt4_page_0070_c07_149.png,stt4,page_0070,7,翁,ông,翁,U+7FC1,char,GOLD,s1_inter_s2_direct,,0.113,83.0,92.0,3247d4ca007a,ok,train,stt4|page_0070|c7,"[370, 1435, 437, 1510]"
syllable/stt4_page_0070_c07_150.png,stt4,page_0070,7,𦤳,thánh,,,syllable,SYLLABLE,nghia_consensus,0.028,0.12,78.0,53.0,5a7bb41c401c,ok,train,stt4|page_0070|c7,"[376, 1530, 450, 1573]"
gold/stt4_page_0070_c07_151.png,stt4,page_0070,7,意,ấy,意,U+610F,char,GOLD,s1_inter_s2_direct,,0.166,84.0,75.0,ab4ee92ea4ec,ok,train,stt4|page_0070|c7,"[385, 1561, 454, 1629]"
gold/stt4_page_0070_c08_152.png,stt4,page_0070,8,呐,nói,呐,U+5450,char,GOLD,s1_inter_s2_direct,,0.176,66.0,68.0,95c61c77c29f,ok,train,stt4|page_0070|c8,"[268, 243, 339, 312]"
,stt4,page_0070,8,生,chẳng,,,,REVIEW,below_visual_threshold,0.629,,,,,,train,stt4|page_0070|c8,"[269, 297, 339, 372]"
gold/stt4_page_0070_c08_154.png,stt4,page_0070,8,差,sai,差,U+5DEE,char,GOLD,s1_inter_s2_direct,,0.141,79.0,90.0,600e80bcc7a4,ok,train,stt4|page_0070|c8,"[269, 360, 340, 435]"
gold/stt4_page_0070_c08_155.png,stt4,page_0070,8,為,vì,為,U+70BA,char,GOLD,s1_inter_s2_direct,,0.195,84.0,91.0,75ed0ffe63b7,ok,train,stt4|page_0070|c8,"[269, 418, 340, 493]"
syllable/stt4_page_0070_c08_156.png,stt4,page_0070,8,祠,vua,,,syllable,SYLLABLE,nghia_consensus,0.066,0.22,71.0,90.0,c93bc8b97a08,ok,train,stt4|page_0070|c8,"[270, 476, 339, 550]"
gold/stt4_page_0070_c08_157.png,stt4,page_0070,8,意,ấy,意,U+610F,char,GOLD,s1_inter_s2_direct,,0.209,67.0,94.0,43f64f857c15,ok,train,stt4|page_0070|c8,"[269, 539, 340, 615]"
,stt4,page_0070,8,衆,chạy,,,,REVIEW,below_visual_threshold,0.038,,,,,,train,stt4|page_0070|c8,"[270, 597, 339, 672]"
gold/stt4_page_0070_c08_159.png,stt4,page_0070,8,賊,giặc,賊,U+8CCA,char,GOLD,s1_inter_s2_direct,,0.21,73.0,94.0,bcf85d96bcb8,ok,train,stt4|page_0070|c8,"[269, 661, 340, 737]"
silver/stt4_page_0070_c08_160.png,stt4,page_0070,8,故,nó,奴,U+5974,char,SILVER,s2_inter_s3_corrected,0.11,0.235,65.0,89.0,b35d60a08a22,ok,train,stt4|page_0070|c8,"[270, 727, 339, 800]"
gold/stt4_page_0070_c08_161.png,stt4,page_0070,8,出,đốt,茁,U+8301,char,GOLD,s1_inter_s2_similar,0.799,0.209,72.0,90.0,aac020b86296,ok,train,stt4|page_0070|c8,"[270, 785, 339, 859]"
silver/stt4_page_0070_c08_162.png,stt4,page_0070,8,打,chết,折,U+6298,char,SILVER,s2_inter_s3_corrected,0.823,0.159,84.0,94.0,53a6e2241884,ok,train,stt4|page_0070|c8,"[270, 842, 339, 918]"
gold/stt4_page_0070_c08_163.png,stt4,page_0070,8,中,trong,中,U+4E2D,char,GOLD,s1_inter_s2_direct,,0.134,64.0,92.0,53eb0e659b5a,ok,train,stt4|page_0070|c8,"[270, 905, 339, 981]"
,stt4,page_0070,8,应,nhà,,,,REVIEW,below_visual_threshold,0.489,,,,,,train,stt4|page_0070|c8,"[270, 964, 339, 1039]"
silver/stt4_page_0070_c08_165.png,stt4,page_0070,8,俗,hai,咍,U+548D,char,SILVER,s2_inter_s3_corrected,0.255,0.144,63.0,80.0,6cffa9f7927f,ok,train,stt4|page_0070|c8,"[264, 1028, 337, 1101]"
gold/stt4_page_0070_c08_166.png,stt4,page_0070,8,官,quan,官,U+5B98,char,GOLD,s1_inter_s2_direct,,0.138,79.0,85.0,19a74784fce8,ok,train,stt4|page_0070|c8,"[264, 1089, 337, 1162]"
gold/stt4_page_0070_c08_167.png,stt4,page_0070,8,矜,cầm,扲,U+6272,char,GOLD,s1_inter_s2_similar,0.779,0.14,79.0,87.0,bfbec9b8b32d,ok,train,stt4|page_0070|c8,"[264, 1150, 337, 1222]"
gold/stt4_page_0070_c08_168.png,stt4,page_0070,8,翁,ông,翁,U+7FC1,char,GOLD,s1_inter_s2_direct,,0.114,89.0,89.0,eff2d85f118b,ok,train,stt4|page_0070|c8,"[264, 1210, 337, 1283]"
,stt4,page_0070,8,奎,thánh,,,,REVIEW,below_visual_threshold,0.257,,,,,,train,stt4|page_0070|c8,"[264, 1271, 337, 1344]"
gold/stt4_page_0070_c08_170.png,stt4,page_0070,8,意,ấy,意,U+610F,char,GOLD,s1_inter_s2_direct,,0.127,89.0,85.0,000fc5f409e7,ok,train,stt4|page_0070|c8,"[264, 1332, 337, 1405]"
gold/stt4_page_0070_c08_171.png,stt4,page_0070,8,運,liền,蓮,U+84EE,char,GOLD,s1_inter_s2_similar,0.62,0.167,89.0,78.0,6f64e61f5fd8,ok,train,stt4|page_0070|c8,"[264, 1393, 337, 1465]"
gold/stt4_page_0070_c08_172.png,stt4,page_0070,8,敬,kính,敬,U+656C,char,GOLD,s1_inter_s2_direct,,0.247,45.0,76.0,acfa3157ade9,ok,train,stt4|page_0070|c8,"[264, 1453, 337, 1526]"
silver/stt4_page_0070_c08_173.png,stt4,page_0070,8,身,người,㝵,U+3775,char,SILVER,s2_inter_s3_corrected,0.772,0.229,52.0,66.0,3b5e74349748,ok,train,stt4|page_0070|c8,"[276, 1523, 348, 1586]"
gold/stt4_page_0070_c08_174.png,stt4,page_0070,8,麻,mà,麻,U+9EBB,char,GOLD,s1_inter_s2_direct,,0.193,66.0,81.0,3bfee7285b4d,ok,train,stt4|page_0070|c8,"[284, 1569, 353, 1640]"
gold/stt4_page_0070_c09_175.png,stt4,page_0070,9,争,tranh,争,U+4E89,char,GOLD,s1_inter_s2_direct,,0.169,59.0,68.0,cd8020669765,ok,train,stt4|page_0070|c9,"[171, 241, 238, 309]"
silver/stt4_page_0070_c09_176.png,stt4,page_0070,9,句,làm,乄,U+4E44,char,SILVER,s2_inter_s3_corrected,0.529,0.096,64.0,88.0,138567d13af2,ok,train,stt4|page_0070|c9,"[171, 295, 239, 369]"
silver/stt4_page_0070_c09_177.png,stt4,page_0070,9,兹,nhà,茹,U+8339,char,SILVER,s2_inter_s3_corrected,0.79,0.127,76.0,89.0,13f3b649bf90,ok,train,stt4|page_0070|c9,"[170, 354, 239, 429]"
,stt4,page_0070,9,寧,tốt,,,,REVIEW,below_visual_threshold,0.33,,,,,,train,stt4|page_0070|c9,"[171, 413, 239, 486]"
gold/stt4_page_0070_c09_179.png,stt4,page_0070,9,朱,cho,朱,U+6731,char,GOLD,s1_inter_s2_direct,,0.161,70.0,83.0,3b9df7170fcb,ok,train,stt4|page_0070|c9,"[171, 476, 240, 550]"
gold/stt4_page_0070_c09_180.png,stt4,page_0070,9,㝵,người,㝵,U+3775,char,GOLD,s1_inter_s2_direct,,0.168,63.0,87.0,f0369864dee6,ok,train,stt4|page_0070|c9,"[171, 539, 239, 615]"
gold/stt4_page_0070_c09_181.png,stt4,page_0070,9,於,ở,於,U+65BC,char,GOLD,s1_inter_s2_direct,,0.171,67.0,49.0,ebf8ad798989,ok,train,stt4|page_0070|c9,"[170, 603, 240, 644]"
gold/stt4_page_0070_c09_182.png,stt4,page_0070,9,帝,đấy,帝,U+5E1D,char,GOLD,s1_inter_s2_direct,,0.16,67.0,88.0,b3cbdd666c8d,ok,train,stt4|page_0070|c9,"[168, 659, 238, 731]"
gold/stt4_page_0070_c09_183.png,stt4,page_0070,9,饒,nhiều,饒,U+9952,char,GOLD,s1_inter_s2_direct,,0.211,65.0,88.0,369f75e77a15,ok,train,stt4|page_0070|c9,"[168, 719, 238, 791]"
gold/stt4_page_0070_c09_184.png,stt4,page_0070,9,南,năm,南,U+5357,char,GOLD,s1_inter_s2_direct,,0.238,62.0,88.0,47e8d4ff15e9,ok,train,stt4|page_0070|c9,"[168, 779, 238, 851]"
silver/stt4_page_0070_c09_185.png,stt4,page_0070,9,孔,bắt,扒,U+6252,char,SILVER,s2_inter_s3_corrected,0.909,0.185,67.0,87.0,80c5880c4513,ok,train,stt4|page_0070|c9,"[168, 839, 238, 911]"
silver/stt4_page_0070_c09_186.png,stt4,page_0070,9,碎,chước,斫,U+65AB,char,SILVER,s2_inter_s3_corrected,0.679,0.145,72.0,89.0,f3dd419904e0,ok,train,stt4|page_0070|c9,"[168, 899, 238, 972]"
gold/stt4_page_0070_c09_187.png,stt4,page_0070,9,各,các,各,U+5404,char,GOLD,s1_inter_s2_direct,,0.131,70.0,88.0,810578da8a5c,ok,train,stt4|page_0070|c9,"[168, 960, 238, 1032]"
syllable/stt4_page_0070_c09_188.png,stt4,page_0070,9,皇,thánh,,,syllable,SYLLABLE,nghia_consensus,0.421,0.183,55.0,85.0,5998ddb9d696,ok,train,stt4|page_0070|c9,"[168, 1020, 238, 1092]"
gold/stt4_page_0070_c09_189.png,stt4,page_0070,9,天,thiên,天,U+5929,char,GOLD,s1_inter_s2_direct,,0.188,66.0,82.0,d91f93b59856,ok,train,stt4|page_0070|c9,"[168, 1080, 238, 1152]"
gold/stt4_page_0070_c09_190.png,stt4,page_0070,9,神,thần,神,U+795E,char,GOLD,s1_inter_s2_direct,,0.166,68.0,85.0,212fcc43c0c2,ok,train,stt4|page_0070|c9,"[168, 1140, 238, 1212]"
gold/stt4_page_0070_c09_191.png,stt4,page_0070,9,於,ở,於,U+65BC,char,GOLD,s1_inter_s2_direct,,0.208,52.0,80.0,84ece75fa1ff,ok,train,stt4|page_0070|c9,"[168, 1200, 238, 1272]"
silver/stt4_page_0070_c09_192.png,stt4,page_0070,9,運,trên,連,U+9023,char,SILVER,s2_inter_s3_corrected,0.938,0.17,62.0,88.0,db23a7469070,ok,train,stt4|page_0070|c9,"[168, 1260, 238, 1332]"
syllable/stt4_page_0070_c09_193.png,stt4,page_0070,9,爾,trời,,,syllable,SYLLABLE,nghia_consensus,0.028,0.217,62.0,88.0,93fbc6b171d7,ok,train,stt4|page_0070|c9,"[168, 1320, 238, 1392]"
gold/stt4_page_0070_c09_194.png,stt4,page_0070,9,兵,cùng,其,U+5176,char,REVIEW,s1_inter_s2_similar|demoted_lowcos_s3,0.417,0.182,58.0,87.0,5009ac150ff6,ok,train,stt4|page_0070|c9,"[168, 1380, 238, 1452]"
gold/stt4_page_0070_c09_195.png,stt4,page_0070,9,固,có,固,U+56FA,char,GOLD,s1_inter_s2_direct,,0.222,49.0,84.0,4c8787ffc6ca,ok,train,stt4|page_0070|c9,"[168, 1440, 238, 1512]"
gold/stt4_page_0070_c09_196.png,stt4,page_0070,9,饒,nhiều,饒,U+9952,char,GOLD,s1_inter_s2_direct,,0.212,61.0,88.0,c8232395088c,ok,train,stt4|page_0070|c9,"[168, 1500, 238, 1572]"
gold/stt4_page_0070_c09_197.png,stt4,page_0070,9,凡,kẻ,凡,U+51E1,char,GOLD,s1_inter_s2_direct,,0.159,51.0,79.0,e879c0235460,ok,train,stt4|page_0070|c9,"[168, 1560, 238, 1626]"
gold/stt4_page_0072_c01_000.png,stt4,page_0072,1,燒,theo,燒,U+71D2,char,GOLD,s1_inter_s2_direct,,0.267,53.0,25.0,84a8a8f9643f,ok,test,stt4|page_0072|c1,"[953, 274, 1029, 306]"
gold/stt4_page_0072_c01_001.png,stt4,page_0072,1,真,chân,真,U+771F,char,GOLD,s1_inter_s2_direct,,0.213,64.0,58.0,5d4f23d30536,ok,test,stt4|page_0072|c1,"[954, 346, 1029, 394]"
,stt4,page_0072,1,𭔿,người,,,,REVIEW,below_visual_threshold,0.026,,,,,,test,stt4|page_0072|c1,"[955, 411, 1029, 432]"
gold/stt4_page_0072_c01_003.png,stt4,page_0072,1,旦,đến,旦,U+65E6,char,GOLD,s1_inter_s2_direct,,0.147,96.0,89.0,e5521165f6f8,ok,test,stt4|page_0072|c1,"[948, 460, 1029, 535]"
gold/stt4_page_0072_c01_004.png,stt4,page_0072,1,欺,khi,欺,U+6B3A,char,GOLD,s1_inter_s2_direct,,0.205,70.0,91.0,b36db8a3fb71,ok,test,stt4|page_0072|c1,"[948, 523, 1029, 598]"
silver/stt4_page_0072_c01_005.png,stt4,page_0072,1,𭔿,người,㝵,U+3775,char,SILVER,s2_inter_s3_corrected,0.906,0.154,99.0,88.0,368f731f08fe,ok,test,stt4|page_0072|c1,"[948, 586, 1029, 661]"
gold/stt4_page_0072_c01_006.png,stt4,page_0072,1,别,biết,别,U+522B,char,GOLD,s1_inter_s2_direct,,0.168,70.0,92.0,c38f72e28d71,ok,test,stt4|page_0072|c1,"[948, 649, 1029, 724]"
,stt4,page_0072,1,𢙣,khỏi,,,,REVIEW,below_visual_threshold,0.376,,,,,,test,stt4|page_0072|c1,"[948, 712, 1029, 787]"
gold/stt4_page_0072_c01_008.png,stt4,page_0072,1,囚,tù,囚,U+56DA,char,GOLD,s1_inter_s2_direct,,0.16,99.0,90.0,dd371ff052d7,ok,test,stt4|page_0072|c1,"[948, 775, 1029, 850]"
,stt4,page_0072,1,啓,rạc,,,,REVIEW,below_visual_threshold,0.127,,,,,,test,stt4|page_0072|c1,"[948, 838, 1029, 913]"
,stt4,page_0072,1,密,là,,,,REVIEW,diverged_column,,,,,,,test,stt4|page_0072|c1,"[948, 901, 1029, 976]"
silver/stt4_page_0072_c01_011.png,stt4,page_0072,1,秃,xác,壳,U+58F3,char,SILVER,s2_inter_s3_corrected,0.755,0.106,99.0,91.0,461966c17cdc,ok,test,stt4|page_0072|c1,"[948, 964, 1029, 1039]"
gold/stt4_page_0072_c01_012.png,stt4,page_0072,1,命,mình,命,U+547D,char,GOLD,s1_inter_s2_direct,,0.101,99.0,90.0,613d4999b6de,ok,test,stt4|page_0072|c1,"[948, 1027, 1029, 1102]"
gold/stt4_page_0072_c01_013.png,stt4,page_0072,1,時,thì,時,U+6642,char,GOLD,s1_inter_s2_direct,,0.153,71.0,82.0,bd4933eaefd9,ok,test,stt4|page_0072|c1,"[948, 1090, 1029, 1165]"
