book,page,column,nom_idx,syl_idx,bbox,fold,tier,tier_v3,syllable_v3,syl_in_classes,ok,p_syl_v3,argmax,max_prob,top5,p_left,p_right
stt2,page_0194,5,17,17,"[787, 2387, 897, 2510]",1,GOLD,CHAR_A,phê,1,1,0.0035785,đâu,0.0732937,"[[""đâu"", 0.07329], [""đã"", 0.03375], [""ma"", 0.02985], [""là"", 0.02227], [""sức"", 0.01882]]",0.000595695,
stt2,page_0194,6,0,0,"[640, 484, 746, 600]",1,SYLLABLE,SYL,làm,1,1,0.950864,làm,0.950864,"[[""làm"", 0.95086], [""ba"", 0.00519], [""tên"", 0.00217], [""cho"", 0.00186], [""ấy"", 0.0016]]",,0.000664546
stt2,page_0194,6,1,1,"[636, 575, 748, 705]",1,SYLLABLE,SYL,nhà,1,1,0.763924,nhà,0.763924,"[[""nhà"", 0.76392], [""thờ"", 0.13066], [""lối"", 0.01234], [""sau"", 0.00737], [""nước"", 0.00618]]",0.00405497,0.13066
stt2,page_0194,6,2,2,"[638, 683, 747, 809]",1,SYLLABLE,SYL,thờ,1,1,0.473059,thờ,0.473059,"[[""thờ"", 0.47306], [""nhà"", 0.04309], [""thấy"", 0.02333], [""đầy"", 0.02154], [""thay"", 0.0186]]",0.0430871,0.000693723
stt2,page_0194,6,3,3,"[638, 787, 748, 917]",1,GOLD,CHAR_A,táng,1,1,0.408799,táng,0.408799,"[[""táng"", 0.4088], [""an"", 0.07772], [""tử"", 0.02146], [""con"", 0.01472], [""gian"", 0.0133]]",0.000876948,7.03168e-05
stt2,page_0194,6,4,4,"[640, 893, 746, 1021]",1,GOLD,CHAR_A,trong,1,1,0.987739,trong,0.987739,"[[""trong"", 0.98774], [""ấy"", 0.0044], [""ti"", 0.00033], [""tử"", 0.0003], [""nô"", 0.00027]]",1.20987e-06,0.00440163
stt2,page_0194,6,5,5,"[641, 1000, 746, 1127]",1,GOLD,CHAR_A,ấy,1,1,0.476304,ấy,0.476304,"[[""ấy"", 0.4763], [""vậy"", 0.39333], [""vui"", 0.0185], [""ý"", 0.00698], [""i"", 0.00515]]",0.000100724,0.39333
stt2,page_0194,6,6,6,"[640, 1106, 745, 1233]",1,SYLLABLE,SYL,vậy,1,1,0.0482553,bà,0.233154,"[[""bà"", 0.23315], [""chẳng"", 0.0495], [""vậy"", 0.04826], [""đi"", 0.02465], [""đem"", 0.0245]]",0.00199953,0.233154
stt2,page_0194,6,7,7,"[640, 1201, 747, 1328]",1,SYLLABLE,SYL,bà,1,1,0.0251325,thánh,0.885356,"[[""thánh"", 0.88536], [""ông"", 0.03743], [""bà"", 0.02513], [""anh"", 0.00384], [""pha"", 0.00264]]",8.54835e-05,0.885356
stt2,page_0194,6,8,8,"[642, 1296, 746, 1424]",1,GOLD,CHAR_A,thánh,1,1,0.0643035,này,0.639999,"[[""này"", 0.64], [""thánh"", 0.0643], [""nơi"", 0.01366], [""bụt"", 0.01254], [""moi"", 0.01211]]",0.00182772,0.639999
stt2,page_0194,6,9,9,"[642, 1402, 745, 1530]",1,SYLLABLE,SYL,này,1,1,0.390651,chịu,0.560128,"[[""chịu"", 0.56013], [""này"", 0.39065], [""nơi"", 0.02071], [""ni"", 0.00552], [""bề"", 0.00198]]",0.00107446,0.560128
stt2,page_0194,6,10,10,"[641, 1508, 746, 1636]",1,GOLD,CHAR_A,chịu,1,1,0.0377283,bằng,0.2251,"[[""bằng"", 0.2251], [""một"", 0.20277], [""hai"", 0.04605], [""chịu"", 0.03773], [""vậy"", 0.02244]]",0.00296668,
stt2,page_0194,6,11,12,"[639, 1713, 748, 1854]",1,SYLLABLE,SYL,hai,1,1,0.347961,hai,0.347961,"[[""hai"", 0.34796], [""của"", 0.1807], [""hay"", 0.02933], [""chắng"", 0.01694], [""xin"", 0.01536]]",,0.00775533
stt2,page_0194,6,12,13,"[640, 1830, 747, 1971]",1,GOLD,CHAR_A,sự,1,1,0.398356,sự,0.398356,"[[""sự"", 0.39836], [""dạy"", 0.02608], [""liền"", 0.02214], [""dối"", 0.01938], [""thật"", 0.01687]]",0.000284703,0.00260788
stt2,page_0194,6,13,14,"[642, 1947, 746, 2085]",1,GOLD,CHAR_A,khó,1,1,0.726454,khó,0.726454,"[[""khó"", 0.72645], [""trên"", 0.01755], [""trận"", 0.0074], [""tôi"", 0.00701], [""rút"", 0.00684]]",0.00333553,5.39138e-05
stt2,page_0194,6,14,15,"[642, 2052, 747, 2192]",1,SYLLABLE,SYL,dưới,1,1,0.403445,dưới,0.403445,"[[""dưới"", 0.40345], [""chưa"", 0.03008], [""sợ"", 0.02016], [""đấy"", 0.01973], [""cùng"", 0.01629]]",0.00594622,0.00269066
stt2,page_0194,6,15,16,"[650, 2160, 756, 2299]",1,GOLD,CHAR_A,thế,1,1,0.821775,thế,0.821775,"[[""thế"", 0.82177], [""dưới"", 0.02125], [""ai"", 0.01192], [""sao"", 0.01102], [""phải"", 0.01073]]",0.0212465,0.000148861
stt2,page_0194,6,16,17,"[641, 2278, 747, 2410]",1,GOLD,CHAR_A,gian,1,1,0.974349,gian,0.974349,"[[""gian"", 0.97435], [""thế"", 0.00544], [""a"", 0.00297], [""muốn"", 0.00094], [""quá"", 0.00056]]",0.00543528,1.47392e-05
stt2,page_0194,6,17,18,"[641, 2381, 746, 2505]",1,REVIEW,REVIEW,bây,1,1,0.0444548,bấy,0.456271,"[[""bấy"", 0.45627], [""bay"", 0.05924], [""bây"", 0.04445], [""là"", 0.01927], [""mới"", 0.01832]]",0.00676432,
stt2,page_0194,7,0,0,"[488, 484, 607, 610]",1,GOLD,CHAR_A,giờ,1,1,0.520569,giờ,0.520569,"[[""giờ"", 0.52057], [""thờ"", 0.09015], [""lâu"", 0.04979], [""thì"", 0.03565], [""cầm"", 0.01356]]",,0.00144584
stt2,page_0194,7,1,1,"[491, 589, 604, 730]",1,GOLD,CHAR_A,được,1,1,0.419107,được,0.419107,"[[""được"", 0.41911], [""thì"", 0.07387], [""dạy"", 0.02848], [""sao"", 0.02712], [""sống"", 0.01832]]",0.000234191,0.000139842
stt2,page_0194,7,2,2,"[491, 705, 604, 849]",1,GOLD,CHAR_A,phúc,1,1,0.948864,phúc,0.948864,"[[""phúc"", 0.94886], [""làm"", 0.00348], [""nay"", 0.00139], [""hát"", 0.00129], [""roi"", 0.00128]]",3.16277e-06,2.02615e-06
stt2,page_0194,7,3,3,"[496, 815, 609, 955]",1,SYLLABLE,SYL,vô,1,1,0.590171,vô,0.590171,"[[""vô"", 0.59017], [""mà"", 0.12443], [""nên"", 0.03265], [""đây"", 0.01803], [""thật"", 0.0081]]",0.00244032,4.40031e-05
stt2,page_0194,7,4,4,"[492, 940, 601, 1081]",1,GOLD,CHAR_B,cùng,1,1,0.1192,thương,0.140452,"[[""thương"", 0.14045], [""cùng"", 0.1192], [""lính"", 0.04103], [""ong"", 0.0353], [""xác"", 0.03158]]",0.000661955,0.000271666
stt2,page_0194,7,5,5,"[491, 1055, 600, 1199]",1,GOLD,CHAR_A,trên,1,1,0.875202,trên,0.875202,"[[""trên"", 0.8752], [""lên"", 0.03938], [""đồng"", 0.00521], [""lửa"", 0.00301], [""tôi"", 0.00216]]",4.79519e-05,0.00062918
stt2,page_0194,7,6,6,"[489, 1172, 602, 1315]",1,SYLLABLE,SYL,trời,1,1,0.910399,trời,0.910399,"[[""trời"", 0.9104], [""cửa"", 0.01629], [""chúa"", 0.01239], [""thiên"", 0.0022], [""tao"", 0.00164]]",5.06473e-05,2.03041e-05
stt2,page_0194,7,7,7,"[491, 1299, 600, 1442]",1,GOLD,CHAR_A,song,1,1,0.932615,song,0.932615,"[[""song"", 0.93261], [""viếng"", 0.02558], [""le"", 0.01383], [""i"", 0.00156], [""trời"", 0.001]]",0.00100151,0.0138254
stt2,page_0194,7,8,8,"[490, 1414, 601, 1561]",1,SYLLABLE,SYL,le,1,1,0.597419,le,0.597419,"[[""le"", 0.59742], [""li"", 0.28847], [""a"", 0.00546], [""đoạn"", 0.00315], [""ong"", 0.00273]]",0.00104548,2.30076e-05
stt2,page_0194,7,9,9,"[489, 1540, 600, 1687]",1,GOLD,CHAR_A,quan,1,1,0.898092,quan,0.898092,"[[""quan"", 0.89809], [""nghe"", 0.00961], [""như"", 0.00454], [""tốt"", 0.00318], [""liên"", 0.00283]]",0.00205496,0.00010722
stt2,page_0194,7,10,10,"[490, 1658, 600, 1805]",1,SYLLABLE,SYL,bắt,1,1,0.990962,bắt,0.990962,"[[""bắt"", 0.99096], [""bớt"", 0.00054], [""lạy"", 0.00038], [""lễ"", 0.00038], [""phê"", 0.00031]]",3.02429e-05,4.86047e-06
stt2,page_0194,7,11,11,"[491, 1786, 599, 1928]",1,GOLD,CHAR_A,người,1,1,0.912847,người,0.912847,"[[""người"", 0.91285], [""ta"", 0.00358], [""ngày"", 0.0027], [""sáng"", 0.00199], [""những"", 0.00193]]",9.24297e-05,3.16943e-05
stt2,page_0194,7,12,12,"[489, 1910, 600, 2058]",1,REVIEW,REVIEW,hiền,1,1,0.00445351,mới,0.490944,"[[""mới"", 0.49094], [""giờ"", 0.03079], [""hai"", 0.02214], [""và"", 0.02158], [""mấy"", 0.01839]]",0.00611105,0.00108712
stt2,page_0194,7,13,13,"[490, 2028, 601, 2175]",1,GOLD,CHAR_A,lành,1,1,0.82308,lành,0.82308,"[[""lành"", 0.82308], [""một"", 0.00483], [""ao"", 0.00423], [""vọng"", 0.00335], [""giờ"", 0.00296]]",0.000239744,3.6196e-05
stt2,page_0194,7,14,14,"[489, 2146, 601, 2291]",1,REVIEW,REVIEW,thì,1,1,0.808738,thì,0.808738,"[[""thì"", 0.80874], [""nghe"", 0.04368], [""mà"", 0.00865], [""đầu"", 0.00755], [""nên"", 0.00399]]",0.000200314,9.99403e-05
stt2,page_0194,7,15,15,"[490, 2265, 601, 2406]",1,SYLLABLE,SYL,đức,1,1,0.977044,đức,0.977044,"[[""đức"", 0.97704], [""chúa"", 0.0032], [""mày"", 0.00181], [""nam"", 0.00105], [""vì"", 0.00069]]",0.000209927,0.00319524
stt2,page_0194,7,16,16,"[493, 2388, 598, 2511]",1,GOLD,CHAR_A,chúa,1,1,0.834308,chúa,0.834308,"[[""chúa"", 0.83431], [""quê"", 0.00746], [""đức"", 0.0069], [""thánh"", 0.00493], [""phi"", 0.00459]]",0.00689773,
stt2,page_0194,8,0,1,"[340, 482, 454, 609]",1,GOLD,CHAR_B,trời,1,1,0.906905,trời,0.906905,"[[""trời"", 0.90691], [""chúa"", 0.0057], [""hạ"", 0.00326], [""đến"", 0.00218], [""thiên"", 0.00204]]",,0.000137674
stt2,page_0194,8,1,2,"[337, 589, 453, 733]",1,GOLD,CHAR_A,phạt,1,1,0.957854,phạt,0.957854,"[[""phạt"", 0.95785], [""tường"", 0.00149], [""sắc"", 0.00097], [""mày"", 0.00096], [""cả"", 0.00096]]",6.86879e-05,5.59437e-06
stt2,page_0194,8,2,3,"[340, 717, 451, 859]",1,SYLLABLE,SYL,dưới,1,1,0.959228,dưới,0.959228,"[[""dưới"", 0.95923], [""cách"", 0.00355], [""mong"", 0.00277], [""đang"", 0.00173], [""lâu"", 0.00141]]",1.05336e-05,0.000168681
stt2,page_0194,8,3,4,"[338, 822, 455, 966]",1,GOLD,CHAR_A,thế,1,1,0.936665,thế,0.936665,"[[""thế"", 0.93666], [""dưới"", 0.03476], [""gian"", 0.00341], [""đấy"", 0.00218], [""đẹp"", 0.00078]]",0.034757,0.00341463
stt2,page_0194,8,4,5,"[339, 939, 456, 1083]",1,GOLD,CHAR_A,gian,1,1,0.940675,gian,0.940675,"[[""gian"", 0.94068], [""lẽ"", 0.00328], [""tôi"", 0.00212], [""vồ"", 0.00125], [""thăng"", 0.00121]]",5.51923e-05,2.21262e-05
stt2,page_0194,8,5,6,"[340, 1056, 453, 1197]",1,GOLD,CHAR_A,đời,1,1,0.528251,đời,0.528251,"[[""đời"", 0.52825], [""phạt"", 0.06493], [""qua"", 0.01748], [""ý"", 0.01102], [""thức"", 0.01056]]",0.000109763,0.000220002
stt2,page_0194,8,6,7,"[337, 1173, 455, 1315]",1,SYLLABLE,SYL,này,1,1,0.212497,nơi,0.318684,"[[""nơi"", 0.31868], [""nay"", 0.28539], [""này"", 0.2125], [""ni"", 0.04326], [""mi"", 0.00337]]",0.000691019,1.13896e-05
stt2,page_0194,8,7,8,"[337, 1308, 454, 1455]",1,SYLLABLE,SYL,và,1,1,0.878306,và,0.878306,"[[""và"", 0.87831], [""va"", 0.02067], [""trong"", 0.00656], [""địa"", 0.00365], [""nước"", 0.00236]]",8.41582e-05,0.000223466
stt2,page_0194,8,8,9,"[338, 1436, 453, 1581]",1,GOLD,CHAR_A,đời,1,1,0.576499,đời,0.576499,"[[""đời"", 0.5765], [""bụt"", 0.07076], [""phong"", 0.0123], [""nữa"", 0.00914], [""khăn"", 0.00706]]",0.000133438,0.000156005
stt2,page_0194,8,9,10,"[336, 1551, 455, 1699]",1,SYLLABLE,SYL,sau,1,1,0.843113,sau,0.843113,"[[""sau"", 0.84311], [""sống"", 0.00835], [""mặt"", 0.00588], [""cười"", 0.0057], [""cắt"", 0.00447]]",2.30907e-07,6.86879e-05
stt2,page_0194,8,10,11,"[339, 1679, 453, 1824]",1,SYLLABLE,SYL,chịu,1,1,0.910566,chịu,0.910566,"[[""chịu"", 0.91057], [""hay"", 0.00341], [""rửa"", 0.00278], [""văng"", 0.00223], [""cây"", 0.00185]]",1.8593e-06,4.43482e-05
stt2,page_0194,8,11,12,"[338, 1798, 453, 1941]",1,GOLD,CHAR_A,sự,1,1,0.95578,sự,0.95578,"[[""sự"", 0.95578], [""dối"", 0.00734], [""dữ"", 0.00128], [""sợ"", 0.00096], [""bỏ"", 0.00087]]",3.50087e-06,0.00127595
stt2,page_0194,8,12,13,"[340, 1913, 450, 2057]",1,GOLD,CHAR_A,dữ,1,1,0.978058,dữ,0.978058,"[[""dữ"", 0.97806], [""giống"", 0.00183], [""ô"", 0.00149], [""nghi"", 0.00145], [""thay"", 0.00106]]",2.21262e-05,
stt2,page_0194,8,13,14,"[331, 2029, 444, 2175]",1,REVIEW,REVIEW,cháng,0,1,,chăng,0.586436,"[[""chăng"", 0.58644], [""chẳng"", 0.33203], [""giường"", 0.01027], [""chắng"", 0.00432], [""nó"", 0.00323]]",0.000232368,2.29592e-06
stt2,page_0194,8,14,15,"[328, 2143, 446, 2293]",1,REVIEW,REVIEW,cung,1,1,0.00190053,cùng,0.224222,"[[""cùng"", 0.22422], [""hê"", 0.03196], [""xuống"", 0.03055], [""nghe"", 0.02503], [""táng"", 0.01923]]",,4.00653e-05
stt2,page_0194,8,15,16,"[326, 2262, 448, 2407]",1,REVIEW,REVIEW,vi,1,1,0.00188574,vì,0.776522,"[[""vì"", 0.77652], [""chưng"", 0.02445], [""tử"", 0.01102], [""sư"", 0.00791], [""viếng"", 0.00714]]",2.56668e-05,0.000237879
stt2,page_0194,8,16,17,"[329, 2386, 445, 2511]",1,REVIEW,REVIEW,chung,1,1,0.000108909,làm,0.0990134,"[[""làm"", 0.09901], [""giục"", 0.07272], [""vồ"", 0.0597], [""mười"", 0.02938], [""kính"", 0.02815]]",0.000241625,
stt2,page_0194,9,0,0,"[185, 482, 296, 603]",1,GOLD,CHAR_A,nó,1,1,0.533435,nó,0.533435,"[[""nó"", 0.53344], [""no"", 0.15684], [""nữa"", 0.05097], [""nô"", 0.02649], [""vồ"", 0.01393]]",,
stt2,page_0194,9,1,1,"[184, 581, 295, 718]",1,REVIEW,REVIEW,vượt,0,1,,bỏ,0.0405557,"[[""bỏ"", 0.04056], [""thật"", 0.03246], [""soi"", 0.02474], [""kẻo"", 0.02192], [""đạo"", 0.02154]]",1.46245e-05,0.000511519
stt2,page_0194,9,2,2,"[182, 686, 299, 828]",1,REVIEW,REVIEW,biến,1,1,0.0104768,nước,0.0984349,"[[""nước"", 0.09843], [""bê"", 0.07802], [""biển"", 0.04411], [""hộ"", 0.03284], [""chảy"", 0.03271]]",,0.00190053
stt2,page_0194,9,3,3,"[179, 801, 299, 946]",1,REVIEW,REVIEW,phải,1,1,0.899903,phải,0.899903,"[[""phải"", 0.8999], [""càng"", 0.00231], [""sạch"", 0.00227], [""tôi"", 0.0021], [""giận"", 0.00201]]",0.000172681,
stt2,page_0194,9,4,5,"[178, 917, 301, 1062]",1,REVIEW,REVIEW,chìm,0,1,,trở,0.163246,"[[""trở"", 0.16325], [""trả"", 0.1399], [""lòng"", 0.02441], [""cấm"", 0.01905], [""nên"", 0.0146]]",,
stt2,page_0194,9,5,6,"[188, 1065, 311, 1208]",1,GOLD,CHAR_A,tàu,0,1,,lắm,0.144064,"[[""lắm"", 0.14406], [""thịt"", 0.1225], [""thánh"", 0.02598], [""mất"", 0.01897], [""ong"", 0.01842]]",,
stt2,page_0194,9,6,7,"[188, 1184, 311, 1327]",1,GOLD,CHAR_A,vỡ,0,1,,phá,0.354132,"[[""phá"", 0.35413], [""cô"", 0.02315], [""thế"", 0.02171], [""chước"", 0.01518], [""đêm"", 0.01513]]",,0.00214518
stt2,page_0194,9,7,8,"[188, 1303, 311, 1445]",1,GOLD,CHAR_A,ra,1,1,0.693357,ra,0.693357,"[[""ra"", 0.69336], [""như"", 0.07287], [""là"", 0.01954], [""nó"", 0.0161], [""song"", 0.01269]]",,0.00113486
stt2,page_0194,9,8,9,"[188, 1421, 311, 1564]",1,GOLD,CHAR_A,chết,1,1,0.688801,chết,0.688801,"[[""chết"", 0.6888], [""hết"", 0.05177], [""khi"", 0.0266], [""đoạn"", 0.02479], [""giết"", 0.0112]]",1.07834e-05,0.0517704
stt2,page_0194,9,9,10,"[188, 1540, 311, 1682]",1,GOLD,CHAR_A,hết,1,1,0.791162,hết,0.791162,"[[""hết"", 0.79116], [""khi"", 0.04136], [""bấy"", 0.01319], [""hôm"", 0.00889], [""thưa"", 0.0081]]",8.41582e-05,0.000519575
stt2,page_0194,9,10,11,"[188, 1658, 311, 1801]",1,GOLD,CHAR_A,người,1,1,0.790775,người,0.790775,"[[""người"", 0.79078], [""đoạn"", 0.01335], [""chào"", 0.01111], [""lẽ"", 0.01044], [""sáng"", 0.00782]]",0.000305442,
stt2,page_0194,9,11,12,"[188, 1777, 311, 1920]",1,REVIEW,REVIEW,xac,0,1,,xác,0.964453,"[[""xác"", 0.96445], [""bụt"", 0.00769], [""khác"", 0.0019], [""hổ"", 0.00184], [""vua"", 0.00166]]",7.9512e-06,0.000176776
stt2,page_0194,9,12,13,"[166, 1915, 291, 2028]",1,GOLD,CHAR_A,quan,1,1,0.455826,quan,0.455826,"[[""quan"", 0.45583], [""thường"", 0.09247], [""khác"", 0.07132], [""đang"", 0.02956], [""thưởng"", 0.00961]]",,0.00135824
stt2,page_0194,9,13,14,"[166, 2005, 290, 2154]",1,GOLD,CHAR_A,ấy,1,1,0.862264,ấy,0.862264,"[[""ấy"", 0.86226], [""nữa"", 0.00572], [""ý"", 0.00531], [""hạ"", 0.0048], [""trên"", 0.00461]]",0.00441885,0.000203468
stt2,page_0194,9,14,15,"[165, 2123, 289, 2271]",1,REVIEW,REVIEW,trời,1,1,0.00134242,ma,0.0646814,"[[""ma"", 0.06468], [""soi"", 0.02865], [""lôi"", 0.02717], [""roi"", 0.02133], [""giận"", 0.01681]]",0.000300707,
stt2,page_0194,9,15,16,"[164, 2269, 291, 2390]",1,REVIEW,REVIEW,giạt,0,1,,trẩy,0.0994009,"[[""trẩy"", 0.0994], [""gia"", 0.05994], [""cách"", 0.02508], [""hèn"", 0.02284], [""lê"", 0.02244]]",0.000378647,0.000755977
stt2,page_0194,9,16,17,"[164, 2363, 290, 2500]",1,GOLD,CHAR_A,lên,1,1,0.933868,lên,0.933868,"[[""lên"", 0.93387], [""trên"", 0.01201], [""đoạn"", 0.00454], [""động"", 0.00232], [""lấy"", 0.00192]]",,
stt2,page_0196,1,0,0,"[1418, 494, 1538, 620]",4,GOLD,CHAR_A,đất,1,1,0.678619,đất,0.678619,"[[""đất"", 0.67862], [""lẽ"", 0.02618], [""khỏi"", 0.02379], [""đến"", 0.01687], [""mừng"", 0.00969]]",,0.000669758
stt2,page_0196,1,1,1,"[1420, 600, 1534, 741]",4,SYLLABLE,SYL,gần,1,1,0.181404,gần,0.181404,"[[""gần"", 0.1814], [""chuộc"", 0.03962], [""giặc"", 0.03621], [""thì"", 0.02793], [""khi"", 0.02222]]",1.28056e-05,0.000180969
stt2,page_0196,1,2,2,"[1419, 708, 1534, 850]",4,GOLD,CHAR_A,rừng,1,1,0.178591,rừng,0.178591,"[[""rừng"", 0.17859], [""rê"", 0.08321], [""lâu"", 0.06899], [""ri"", 0.04659], [""trái"", 0.02417]]",0.00110424,0.000269552
stt2,page_0196,1,3,3,"[1418, 831, 1533, 977]",4,SYLLABLE,SYL,muông,1,1,0.494553,muông,0.494553,"[[""muông"", 0.49455], [""trở"", 0.03802], [""dọc"", 0.01324], [""ga"", 0.01107], [""bồng"", 0.00785]]",0.000621849,7.76701e-06
stt2,page_0196,1,4,4,"[1419, 948, 1533, 1095]",4,GOLD,CHAR_A,liền,1,1,0.820472,liền,0.820472,"[[""liền"", 0.82047], [""liên"", 0.067], [""lên"", 0.01524], [""len"", 0.01128], [""trên"", 0.00829]]",3.07191e-05,3.6196e-05
stt2,page_0196,1,5,5,"[1420, 1077, 1530, 1217]",4,SYLLABLE,SYL,ăn,1,1,0.910844,ăn,0.910844,"[[""ăn"", 0.91084], [""hỏi"", 0.01335], [""an"", 0.00456], [""hay"", 0.00273], [""hát"", 0.00253]]",1.15689e-05,2.02615e-06
stt2,page_0196,1,6,6,"[1412, 1191, 1523, 1316]",4,REVIEW,REVIEW,mất,1,1,0.240555,mất,0.240555,"[[""mất"", 0.24056], [""xưng"", 0.04351], [""su"", 0.02553], [""ri"", 0.02436], [""giê"", 0.02352]]",7.14241e-05,
stt2,page_0196,2,0,0,"[1266, 496, 1386, 619]",4,GOLD,CHAR_A,từ,1,1,0.903866,từ,0.903866,"[[""từ"", 0.90387], [""đừng"", 0.01192], [""a"", 0.00996], [""hàng"", 0.0044], [""muôn"", 0.00356]]",,8.78269e-07
stt2,page_0196,2,1,1,"[1270, 595, 1383, 727]",4,SYLLABLE,SYL,đức,1,1,0.967992,đức,0.967992,"[[""đức"", 0.96799], [""chúa"", 0.00206], [""cùng"", 0.00153], [""phần"", 0.0015], [""từ"", 0.00079]]",0.000789168,0.002063
stt2,page_0196,2,2,2,"[1272, 703, 1383, 832]",4,GOLD,CHAR_A,chúa,1,1,0.944588,chúa,0.944588,"[[""chúa"", 0.94459], [""trời"", 0.00666], [""quê"", 0.00648], [""đức"", 0.00374], [""chủ"", 0.00359]]",0.00373561,0.000593373
stt2,page_0196,2,3,3,"[1272, 808, 1382, 938]",4,GOLD,CHAR_A,giê,1,1,0.903204,giê,0.903204,"[[""giê"", 0.9032], [""su"", 0.01803], [""chia"", 0.00321], [""tha"", 0.00308], [""ru"", 0.00213]]",0.000232368,0.0180317
stt2,page_0196,2,4,4,"[1272, 905, 1383, 1034]",4,GOLD,CHAR_A,su,1,1,0.961808,su,0.961808,"[[""su"", 0.96181], [""giê"", 0.00597], [""đuối"", 0.00204], [""võ"", 0.00094], [""mặc"", 0.00086]]",0.00596949,4.4952e-06
stt2,page_0196,2,5,5,"[1272, 1009, 1383, 1140]",4,SYLLABLE,SYL,ra,1,1,0.934039,ra,0.934039,"[[""ra"", 0.93404], [""là"", 0.00251], [""chia"", 0.00229], [""nói"", 0.00184], [""đời"", 0.00181]]",0.00140684,0.00181349
stt2,page_0196,2,6,6,"[1273, 1114, 1384, 1248]",4,GOLD,CHAR_A,đời,1,1,0.98921,đời,0.98921,"[[""đời"", 0.98921], [""dạy"", 0.0005], [""ấy"", 0.00034], [""chịu"", 0.00033], [""từ"", 0.00033]]",0.000115031,3.34055e-06
stt2,page_0196,2,7,7,"[1271, 1229, 1384, 1362]",4,GOLD,CHAR_A,cho,1,1,0.922256,cho,0.922256,"[[""cho"", 0.92226], [""đời"", 0.00797], [""mặt"", 0.00188], [""sinh"", 0.00174], [""nên"", 0.00174]]",0.00797032,0.000833528
stt2,page_0196,2,8,8,"[1272, 1338, 1382, 1468]",4,GOLD,CHAR_A,đến,1,1,0.969707,đến,0.969707,"[[""đến"", 0.96971], [""nó"", 0.00233], [""gần"", 0.00195], [""đổ"", 0.00153], [""sư"", 0.00073]]",0.00031761,2.16136e-05
stt2,page_0196,2,9,9,"[1272, 1443, 1382, 1575]",4,SYLLABLE,SYL,bà,1,1,0.949066,bà,0.949066,"[[""bà"", 0.94907], [""thánh"", 0.01455], [""anh"", 0.00252], [""ông"", 0.00113], [""mẹ"", 0.00093]]",0.000351562,0.0145456
stt2,page_0196,2,10,10,"[1272, 1559, 1383, 1692]",4,GOLD,CHAR_A,thánh,1,1,0.814783,thánh,0.814783,"[[""thánh"", 0.81478], [""này"", 0.16843], [""pha"", 0.00458], [""sinh"", 0.00092], [""ông"", 0.00083]]",0.000312686,0.168427
stt2,page_0196,2,11,11,"[1274, 1675, 1383, 1808]",4,SYLLABLE,SYL,này,1,1,0.665818,này,0.665818,"[[""này"", 0.66582], [""nơi"", 0.29073], [""ni"", 0.0043], [""tao"", 0.00345], [""nay"", 0.00275]]",0.000880381,0.000296045
stt2,page_0196,2,12,12,"[1273, 1780, 1384, 1915]",4,GOLD,CHAR_A,được,1,1,0.933583,được,0.933583,"[[""được"", 0.93358], [""hạ"", 0.00961], [""viết"", 0.00251], [""bắt"", 0.00244], [""tiếc"", 0.00174]]",0.0010333,
stt2,page_0196,2,13,13,"[1271, 1884, 1384, 2021]",4,REVIEW,REVIEW,290,0,1,,hai,0.809331,"[[""hai"", 0.80933], [""như"", 0.02702], [""chết"", 0.01846], [""hay"", 0.01035], [""muôn"", 0.00597]]",3.34758e-05,5.20357e-07
stt2,page_0196,2,17,14,"[1262, 2305, 1375, 2429]",4,SYLLABLE,SYL,năm,1,1,0.979402,năm,0.979402,"[[""năm"", 0.9794], [""khuyên"", 0.00267], [""giải"", 0.00194], [""sang"", 0.00116], [""bày"", 0.00092]]",,
stt2,page_0196,3,0,0,"[1101, 595, 1224, 726]",4,GOLD,CHAR_A,mười,1,1,0.0276566,mươi,0.317752,"[[""mươi"", 0.31775], [""gặp"", 0.04677], [""chị"", 0.04064], [""xin"", 0.03214], [""mười"", 0.02766]]",,0.00396103
stt2,page_0196,3,1,1,"[1097, 697, 1222, 836]",4,SYLLABLE,SYL,bảy,1,1,0.893936,bảy,0.893936,"[[""bảy"", 0.89394], [""tử"", 0.01183], [""bởi"", 0.00743], [""chắng"", 0.00505], [""ni"", 0.0042]]",1.68327e-05,0.000159704
stt2,page_0196,3,2,2,"[1101, 805, 1221, 940]",4,SYLLABLE,SYL,ông,1,1,0.79484,ông,0.79484,"[[""ông"", 0.79484], [""ong"", 0.13481], [""buồn"", 0.00246], [""chọn"", 0.0021], [""cầm"", 0.00185]]",4.5756e-05,0.000897745
stt2,page_0196,3,3,3,"[1101, 911, 1222, 1048]",4,SYLLABLE,SYL,thánh,1,1,0.963071,thánh,0.963071,"[[""thánh"", 0.96307], [""ông"", 0.00525], [""kín"", 0.00224], [""bà"", 0.00156], [""quê"", 0.0015]]",0.00524752,1.43675e-06
stt2,page_0196,3,4,4,"[1108, 1026, 1226, 1164]",4,REVIEW,REVIEW,phô,1,1,0.988802,phô,0.988802,"[[""phô"", 0.9888], [""bò"", 0.00149], [""khi"", 0.00074], [""sợ"", 0.00046], [""bỏ"", 0.00046]]",5.65862e-08,9.00989e-06
