book,page,column,nom_idx,syllable,ocr_char_old,predicted_nom,unicode,prob,in_dict,decision,image
stt2,page_0176,5,7,ong,尋,翁,U+7FC1,0.0491,True,RESCUE_LOW_CONF,
stt2,page_0176,5,10,li,啻,离,U+79BB,0.9065,True,RESCUE_GOLD_HIGH,
stt2,page_0176,5,13,lau,奏,奏,U+594F,0.9066,False,NOT_IN_DICT,
stt2,page_0176,5,18,leg,之,之,U+4E4B,0.952,False,NOT_IN_DICT,
stt2,page_0176,6,13,phán,刾,判,U+5224,0.9857,True,RESCUE_GOLD_HIGH,
stt2,page_0176,7,0,nơi,召,尼,U+5C3C,0.8361,True,RESCUE_GOLD_MED,
stt2,page_0176,7,2,thả,耳,且,U+4E14,0.5728,True,RESCUE_LOW_CONF,
stt2,page_0176,7,5,ra,咿,囉,U+56C9,0.5249,True,RESCUE_LOW_CONF,
stt2,page_0176,7,9,thịt,斕,那,U+90A3,0.1065,False,NOT_IN_DICT,
stt2,page_0176,7,19,mà,陶,麻,U+9EBB,0.0484,True,RESCUE_LOW_CONF,
stt2,page_0176,8,2,cắn,喂,浪,U+6D6A,0.1531,False,NOT_IN_DICT,
stt2,page_0176,8,4,liếm,欽,歛,U+6B5B,0.0756,True,RESCUE_LOW_CONF,
stt2,page_0176,8,15,hùm,撿,修,U+4FEE,0.3879,False,NOT_IN_DICT,
stt2,page_0176,8,17,gấu,獵,徳,U+5FB3,0.1269,False,NOT_IN_DICT,
stt2,page_0176,9,0,lắm,屧,凜,U+51DC,0.7273,True,RESCUE_GOLD_MED,
stt2,page_0176,9,2,lấy,𥘎,礼,U+793C,0.6164,True,RESCUE_LOW_CONF,
stt2,page_0176,9,10,cắn,眼,昆,U+6606,0.3246,False,NOT_IN_DICT,
stt2,page_0176,9,14,gian,陣,陣,U+9663,0.4919,False,NOT_IN_DICT,
stt2,page_0176,9,16,can,恨,浪,U+6D6A,0.748,False,NOT_IN_DICT,
stt2,page_0176,9,17,chet,打,折,U+6298,0.8301,False,NOT_IN_DICT,
stt2,page_0178,1,3,bấy,轡,悲,U+60B2,0.188,True,RESCUE_LOW_CONF,
stt2,page_0178,1,7,hai,玄,咍,U+548D,0.4285,True,RESCUE_LOW_CONF,
stt2,page_0178,2,4,bụt,季,孛,U+5B5B,0.9616,True,RESCUE_GOLD_HIGH,
stt2,page_0178,2,15,hai,屹,咍,U+548D,0.2989,True,RESCUE_LOW_CONF,
stt2,page_0178,3,1,răng,嚴,浪,U+6D6A,0.8077,True,RESCUE_GOLD_MED,
stt2,page_0178,3,7,tôi,母,碎,U+788E,0.7201,True,RESCUE_GOLD_MED,
stt2,page_0178,3,12,một,禹,固,U+56FA,0.9464,False,NOT_IN_DICT,
stt2,page_0178,4,5,muông,猶,矯,U+77EF,0.1407,False,NOT_IN_DICT,
stt2,page_0178,4,6,cắn,恨,衣,U+8863,0.4841,False,NOT_IN_DICT,
stt2,page_0178,4,7,chúng,反,碎,U+788E,0.1558,False,NOT_IN_DICT,
stt2,page_0178,4,12,but,李,囉,U+56C9,0.6616,False,NOT_IN_DICT,
stt2,page_0178,5,0,cáo,去,告,U+544A,0.2657,True,RESCUE_LOW_CONF,
stt2,page_0178,5,9,nơi,在,尼,U+5C3C,0.8187,True,RESCUE_GOLD_MED,
stt2,page_0178,5,14,chay,家,衆,U+8846,0.3162,False,NOT_IN_DICT,
stt2,page_0178,5,17,căn,限,浪,U+6D6A,0.7277,False,NOT_IN_DICT,
stt2,page_0178,6,6,nhiều,陳,澆,U+6F86,0.0196,True,RESCUE_LOW_CONF,
stt2,page_0178,6,10,kịp,反,及,U+53CA,0.8322,True,RESCUE_GOLD_MED,
stt2,page_0178,7,9,muông,據,䏻,U+43FB,0.1402,False,NOT_IN_DICT,
stt2,page_0178,8,18,vua,相,君,U+541B,0.3742,True,RESCUE_LOW_CONF,
stt2,page_0178,9,14,một,尊,没,U+6CA1,0.4486,True,RESCUE_LOW_CONF,
stt2,page_0178,9,18,dọn,迹,蔑,U+8511,0.1239,False,NOT_IN_DICT,
stt2,page_0180,1,12,muông,𰂸,塊,U+584A,0.8722,False,NOT_IN_DICT,
stt2,page_0180,1,16,lửa,頗,塊,U+584A,0.9655,False,NOT_IN_DICT,
stt2,page_0180,2,6,đội,匝,徳,U+5FB3,0.1681,False,NOT_IN_DICT,
stt2,page_0180,2,14,vua,述,君,U+541B,0.125,True,RESCUE_LOW_CONF,
stt2,page_0180,3,0,xưa,𧘻,𥘉,U+25609,0.4347,True,RESCUE_LOW_CONF,
stt2,page_0180,3,17,tin,隂,麻,U+9EBB,0.9585,False,NOT_IN_DICT,
stt2,page_0180,4,12,x1,抚,移,U+79FB,0.1808,False,NOT_IN_DICT,
stt2,page_0180,4,13,r,晋,實,U+5BE6,0.0956,False,NOT_IN_DICT,
stt2,page_0180,4,16,trước,粹,時,U+6642,0.2614,False,NOT_IN_DICT,
stt2,page_0180,5,3,vì,庶,為,U+70BA,0.5537,True,RESCUE_LOW_CONF,
stt2,page_0180,5,10,và,嵓,喡,U+55A1,0.0622,True,RESCUE_LOW_CONF,
stt2,page_0180,5,15,trấy,祻,補,U+88DC,0.096,False,NOT_IN_DICT,
stt2,page_0180,5,16,đi,数,多,U+591A,0.0191,True,RESCUE_LOW_CONF,
stt2,page_0180,5,18,mi,㸔,眉,U+7709,0.9669,True,RESCUE_GOLD_HIGH,
stt2,page_0180,6,3,lòi,𣗥,秩,U+79E9,0.3288,False,NOT_IN_DICT,
stt2,page_0180,6,10,đi,君,結,U+7D50,0.4798,False,NOT_IN_DICT,
stt2,page_0180,6,14,nơi,召,尼,U+5C3C,0.8346,True,RESCUE_GOLD_MED,
stt2,page_0180,7,7,lạ,罡,垩,U+57A9,0.4097,False,NOT_IN_DICT,
stt2,page_0180,7,8,nơi,若,尼,U+5C3C,0.125,True,RESCUE_LOW_CONF,
stt2,page_0180,7,10,lùng,屏,弄,U+5F04,0.2855,True,RESCUE_LOW_CONF,
stt2,page_0180,8,8,rút,禪,椊,U+690A,0.2066,True,RESCUE_LOW_CONF,
stt2,page_0180,8,13,sống,無,無,U+7121,0.5287,False,NOT_IN_DICT,
stt2,page_0180,8,14,vô,𭁡,寺,U+5BFA,0.0857,False,NOT_IN_DICT,
stt2,page_0180,8,17,hay,吻,咍,U+548D,0.1783,True,RESCUE_LOW_CONF,
stt2,page_0180,9,14,chiu,呂,仍,U+4ECD,0.3821,False,NOT_IN_DICT,
stt2,page_0182,1,0,nhưng,傾,仍,U+4ECD,0.9565,True,RESCUE_GOLD_HIGH,
stt2,page_0182,1,3,sống,𭺾,秋,U+79CB,0.1056,False,NOT_IN_DICT,
stt2,page_0182,1,7,trị,汝,於,U+65BC,0.1118,False,NOT_IN_DICT,
stt2,page_0182,2,2,chúng,分,众,U+4F17,0.1278,True,RESCUE_LOW_CONF,
stt2,page_0182,2,11,trông,竜,書,U+66F8,0.4145,False,NOT_IN_DICT,
stt2,page_0182,2,15,lành,合,冷,U+51B7,0.7571,True,RESCUE_GOLD_MED,
stt2,page_0182,2,17,trông,卷,義,U+7FA9,0.0944,False,NOT_IN_DICT,
stt2,page_0182,3,0,lửa,燧,朱,U+6731,0.2268,False,NOT_IN_DICT,
stt2,page_0182,3,4,cùng,奕,穷,U+7A77,0.0115,True,RESCUE_LOW_CONF,
stt2,page_0182,3,6,chó,消,渚,U+6E1A,0.9553,False,NOT_IN_DICT,
stt2,page_0182,3,8,nghe,盲,宜,U+5B9C,0.75,True,RESCUE_GOLD_MED,
stt2,page_0182,3,17,giận,淖,陣,U+9663,0.7022,True,RESCUE_GOLD_MED,
stt2,page_0182,4,11,chì,錯,鋪,U+92EA,0.1218,False,NOT_IN_DICT,
stt2,page_0182,4,12,nau,熸,焠,U+7120,0.1638,False,NOT_IN_DICT,
stt2,page_0182,4,14,so,濡,儒,U+5112,0.1568,False,NOT_IN_DICT,
stt2,page_0182,4,16,do,覩,覩,U+89A9,0.1137,False,NOT_IN_DICT,
stt2,page_0182,4,17,vao,色,創,U+5275,0.2037,False,NOT_IN_DICT,
stt2,page_0182,4,18,mieng,四,四,U+56DB,0.3494,False,NOT_IN_DICT,
stt2,page_0182,5,18,buộc,紅,鄧,U+9127,0.8264,False,NOT_IN_DICT,
stt2,page_0182,6,3,lên,生,多,U+591A,0.1444,False,NOT_IN_DICT,
stt2,page_0182,7,0,mừng,閃,明,U+660E,0.9905,True,RESCUE_GOLD_HIGH,
stt2,page_0182,7,11,ngày,曝,時,U+6642,0.7333,True,RESCUE_GOLD_MED,
stt2,page_0182,7,14,sau,轉,連,U+9023,0.3298,False,NOT_IN_DICT,
stt2,page_0182,7,15,vua,祜,𥙷,U+25677,0.0768,False,NOT_IN_DICT,
stt2,page_0182,7,16,trấy,共,共,U+5171,0.9042,False,NOT_IN_DICT,
stt2,page_0182,8,2,thành,㓕,城,U+57CE,0.9812,True,RESCUE_GOLD_HIGH,
stt2,page_0182,8,12,vi,常,喡,U+55A1,0.4653,False,NOT_IN_DICT,
stt2,page_0182,8,13,r1,移,移,U+79FB,0.4366,False,NOT_IN_DICT,
stt2,page_0182,8,15,den,旦,旦,U+65E6,0.8104,False,NOT_IN_DICT,
stt2,page_0182,8,16,mung,明,明,U+660E,0.9005,False,NOT_IN_DICT,
stt2,page_0182,9,16,trả,巳,代,U+4EE3,0.7877,False,NOT_IN_DICT,
stt2,page_0184,1,14,ông,垩,翁,U+7FC1,0.0076,True,RESCUE_LOW_CONF,
stt2,page_0184,1,15,thánh,兮,垩,U+57A9,0.1354,True,RESCUE_LOW_CONF,
stt2,page_0184,2,7,buộc,煞,翁,U+7FC1,0.1673,False,NOT_IN_DICT,
stt2,page_0184,2,12,exuống,蜜,寡,U+5BE1,0.1715,False,NOT_IN_DICT,
stt2,page_0184,2,13,biển,庭,麻,U+9EBB,0.3543,False,NOT_IN_DICT,
stt2,page_0184,3,2,nổi,没,汝,U+6C5D,0.1315,True,RESCUE_LOW_CONF,
stt2,page_0184,3,4,sau,辞,連,U+9023,0.399,False,NOT_IN_DICT,
stt2,page_0184,4,18,phải,歸,沛,U+6C9B,0.0215,True,RESCUE_LOW_CONF,
stt2,page_0184,5,1,đạo,遭,道,U+9053,0.8926,True,RESCUE_GOLD_HIGH,
stt2,page_0184,5,8,sau,麺,連,U+9023,0.4128,False,NOT_IN_DICT,
stt2,page_0184,6,9,hai,吟,咍,U+548D,0.1742,True,RESCUE_LOW_CONF,
stt2,page_0184,6,18,hai,唯,咍,U+548D,0.2443,True,RESCUE_LOW_CONF,
stt2,page_0184,7,0,mươi,迂,迈,U+8FC8,0.8722,True,RESCUE_GOLD_HIGH,
stt2,page_0184,7,1,sau,耘,老,U+8001,0.0878,False,NOT_IN_DICT,
stt2,page_0184,7,4,giu,福,樞,U+6A1E,0.5461,False,NOT_IN_DICT,
stt2,page_0184,7,5,li,膏,离,U+79BB,0.9513,True,RESCUE_GOLD_HIGH,
stt2,page_0184,7,11,vì,志,為,U+70BA,0.4292,True,RESCUE_LOW_CONF,
stt2,page_0184,8,2,này,在,尼,U+5C3C,0.1826,True,RESCUE_LOW_CONF,
stt2,page_0184,8,11,a,随,阿,U+963F,0.571,True,RESCUE_LOW_CONF,
stt2,page_0184,9,2,gương,数,封,U+5C01,0.1201,False,NOT_IN_DICT,
stt2,page_0186,1,0,sang,部,郎,U+90CE,0.8402,True,RESCUE_GOLD_MED,
stt2,page_0186,1,5,lêu,𠩤,脩,U+8129,0.2504,False,NOT_IN_DICT,
stt2,page_0186,1,6,xi,撓,撰,U+64B0,0.1146,False,NOT_IN_DICT,
stt2,page_0186,1,12,thánh,𠦡,把,U+628A,0.8516,False,NOT_IN_DICT,
stt2,page_0186,2,17,lớn,頼,邁,U+9081,0.3019,False,NOT_IN_DICT,
stt2,page_0186,3,2,này,居,尼,U+5C3C,0.6391,True,RESCUE_LOW_CONF,
stt2,page_0186,3,6,lấy,𥘍,礼,U+793C,0.5754,True,RESCUE_LOW_CONF,
stt2,page_0186,3,9,e,收,依,U+4F9D,0.2538,True,RESCUE_LOW_CONF,
stt2,page_0186,3,10,lêu,嘹,察,U+5BDF,0.3282,False,NOT_IN_DICT,
stt2,page_0186,3,11,xi,様,秩,U+79E9,0.2293,False,NOT_IN_DICT,
stt2,page_0186,3,13,nghe,喧,宜,U+5B9C,0.0682,True,RESCUE_LOW_CONF,
stt2,page_0186,3,17,lấy,衲,礼,U+793C,0.0604,True,RESCUE_LOW_CONF,
stt2,page_0186,4,1,của,職,拱,U+62F1,0.0784,False,NOT_IN_DICT,
stt2,page_0186,4,5,mới,㸔,買,U+8CB7,0.4502,True,RESCUE_LOW_CONF,
stt2,page_0186,4,15,đã,珏,㐌,U+340C,0.7005,True,RESCUE_GOLD_MED,
stt2,page_0186,4,18,chưa,诸,渚,U+6E1A,0.356,True,RESCUE_LOW_CONF,
stt2,page_0186,5,2,con,混,昆,U+6606,0.8632,True,RESCUE_GOLD_HIGH,
stt2,page_0186,5,17,nghe,䝨,浪,U+6D6A,0.1174,True,RESCUE_LOW_CONF,
stt2,page_0186,6,13,yêu,夫,夭,U+592D,0.6737,True,RESCUE_LOW_CONF,
stt2,page_0186,6,15,lăm,藥,凜,U+51DC,0.5241,False,NOT_IN_DICT,
stt2,page_0186,7,0,chế,随,油,U+6CB9,0.0662,False,NOT_IN_DICT,
stt2,page_0186,8,0,đoan,改,段,U+6BB5,0.5425,False,NOT_IN_DICT,
stt2,page_0186,8,2,treo,孫,撩,U+64A9,0.1303,True,RESCUE_LOW_CONF,
stt2,page_0186,8,8,da,股,腰,U+8170,0.1672,False,NOT_IN_DICT,
stt2,page_0186,8,9,đầu,𩔊,頭,U+982D,0.0605,True,RESCUE_LOW_CONF,
stt2,page_0186,8,11,đi,数,結,U+7D50,0.2726,False,NOT_IN_DICT,
stt2,page_0186,8,13,con,混,昆,U+6606,0.8743,True,RESCUE_GOLD_HIGH,
stt2,page_0186,8,14,mat,相,想,U+60F3,0.1133,False,NOT_IN_DICT,
stt2,page_0186,9,3,trán,懶,懶,U+61F6,0.8999,False,NOT_IN_DICT,
stt2,page_0186,9,5,lấy,神,礼,U+793C,0.1695,True,RESCUE_LOW_CONF,
stt2,page_0186,9,7,đồng,個,因,U+56E0,0.1253,False,NOT_IN_DICT,
stt2,page_0186,9,16,ấv,伐,衣,U+8863,0.9787,False,NOT_IN_DICT,
stt2,page_0188,1,0,lại,主,吏,U+540F,0.9688,True,RESCUE_GOLD_HIGH,
stt2,page_0188,1,1,bắt,机,扒,U+6252,0.976,True,RESCUE_GOLD_HIGH,
stt2,page_0188,1,17,vô,壬,每,U+6BCF,0.8208,False,NOT_IN_DICT,
stt2,page_0188,2,8,sư,脚,魂,U+9B42,0.3799,False,NOT_IN_DICT,
stt2,page_0188,2,9,tử,廿,于,U+4E8E,0.2405,True,RESCUE_LOW_CONF,
stt2,page_0188,2,10,cắn,畏,呌,U+544C,0.0861,False,NOT_IN_DICT,
stt2,page_0188,2,18,lửa,燈,中,U+4E2D,0.7055,False,NOT_IN_DICT,
stt2,page_0188,3,1,cháy,蛭,𤈜,U+2421C,0.444,True,RESCUE_LOW_CONF,
stt2,page_0188,3,6,tề,呷,𤰞,U+24C1E,0.4355,False,NOT_IN_DICT,
stt2,page_0188,3,8,la,罪,囉,U+56C9,0.098,True,RESCUE_LOW_CONF,
stt2,page_0188,3,10,lửa,奴,茹,U+8339,0.1092,False,NOT_IN_DICT,
stt2,page_0188,3,12,muông,據,穌,U+7A4C,0.2275,False,NOT_IN_DICT,
stt2,page_0188,4,9,nguyện,履,願,U+9858,0.8875,True,RESCUE_GOLD_HIGH,
stt2,page_0188,5,0,nói,必,呐,U+5450,0.4519,True,RESCUE_LOW_CONF,
stt2,page_0188,5,17,hay,恱,特,U+7279,0.6635,True,RESCUE_LOW_CONF,
stt2,page_0188,5,18,quan,直,官,U+5B98,0.9664,True,RESCUE_GOLD_HIGH,
stt2,page_0188,6,1,toan,壽,筭,U+7B6D,0.7976,True,RESCUE_GOLD_MED,
stt2,page_0188,6,4,nghìn,顔,寺,U+5BFA,0.4018,False,NOT_IN_DICT,
stt2,page_0188,6,12,irởi,忝,𡗶,U+215F6,0.8267,False,NOT_IN_DICT,
stt2,page_0188,6,15,nghe,喧,宜,U+5B9C,0.315,True,RESCUE_LOW_CONF,
stt2,page_0188,7,2,kẻo,趙,矯,U+77EF,0.0507,True,RESCUE_LOW_CONF,
stt2,page_0188,7,10,giu,摳,樞,U+6A1E,0.1573,False,NOT_IN_DICT,
stt2,page_0188,8,2,giục,極,逐,U+9010,0.5352,True,RESCUE_LOW_CONF,
stt2,page_0188,8,12,đâu,撫,欺,U+6B3A,0.1833,False,NOT_IN_DICT,
stt2,page_0188,9,12,nghe,肾,宜,U+5B9C,0.2177,True,RESCUE_LOW_CONF,
stt2,page_0188,9,13,một,乖,没,U+6CA1,0.5406,True,RESCUE_LOW_CONF,
stt2,page_0190,1,1,li,啻,离,U+79BB,0.9327,True,RESCUE_GOLD_HIGH,
stt2,page_0190,1,13,mày,唉,唉,U+5509,0.4779,False,NOT_IN_DICT,
stt2,page_0190,2,0,buộc,新,鄧,U+9127,0.1752,False,NOT_IN_DICT,
stt2,page_0190,2,1,trói,編,綴,U+7DB4,0.0737,True,RESCUE_LOW_CONF,
stt2,page_0190,2,5,nghe,首,宜,U+5B9C,0.042,True,RESCUE_LOW_CONF,
stt2,page_0190,3,0,buộc,紆,鄧,U+9127,0.493,False,NOT_IN_DICT,
stt2,page_0190,3,1,trói,編,綴,U+7DB4,0.4437,True,RESCUE_LOW_CONF,
stt2,page_0190,3,8,trước,𭈹,綽,U+7DBD,0.0499,False,NOT_IN_DICT,
stt2,page_0190,3,10,thánh,伐,衣,U+8863,0.948,False,NOT_IN_DICT,
stt2,page_0190,3,11,ấy,垩,垩,U+57A9,0.8272,False,NOT_IN_DICT,
stt2,page_0190,3,13,cầm,玲,扲,U+6272,0.9537,True,RESCUE_GOLD_HIGH,
stt2,page_0190,3,14,dây,銕,飭,U+98ED,0.1161,False,NOT_IN_DICT,
stt2,page_0190,3,15,trói,緑,厭,U+53AD,0.0548,False,NOT_IN_DICT,
stt2,page_0190,3,17,hỏi,畮,噲,U+5672,0.074,True,RESCUE_LOW_CONF,
stt2,page_0190,5,3,dố,唯,麻,U+9EBB,0.1841,False,NOT_IN_DICT,
stt2,page_0190,5,4,e,疾,依,U+4F9D,0.2792,True,RESCUE_LOW_CONF,
stt2,page_0190,5,8,cấm,藥,欺,U+6B3A,0.1175,False,NOT_IN_DICT,
stt2,page_0190,5,10,thăng,耇,逐,U+9010,0.9071,False,NOT_IN_DICT,
stt2,page_0190,5,12,cain,即,𰙔,U+30654,0.3769,False,NOT_IN_DICT,
stt2,page_0190,5,14,em,燧,折,U+6298,0.9562,False,NOT_IN_DICT,
stt2,page_0190,5,15,giục,还,姑,U+59D1,0.1707,False,NOT_IN_DICT,
stt2,page_0190,5,17,e,咳,君,U+541B,0.4963,False,NOT_IN_DICT,
stt2,page_0190,5,18,ro,曲,由,U+7531,0.0747,True,RESCUE_LOW_CONF,
stt2,page_0190,6,3,muôn,之,勉,U+52C9,0.1267,False,NOT_IN_DICT,
stt2,page_0190,6,4,trẻ,袖,礼,U+793C,0.1548,True,RESCUE_LOW_CONF,
stt2,page_0190,6,6,thăng,馬,仍,U+4ECD,0.1056,False,NOT_IN_DICT,
stt2,page_0190,6,8,đa,𫆀,𦔳,U+26533,0.6673,False,NOT_IN_DICT,
stt2,page_0190,6,13,giục,通,逐,U+9010,0.674,True,RESCUE_LOW_CONF,
stt2,page_0190,7,3,ném,珍,於,U+65BC,0.1867,False,NOT_IN_DICT,
stt2,page_0190,7,6,tế,隋,贖,U+8D16,0.1733,False,NOT_IN_DICT,
stt2,page_0190,7,8,giục,通,逐,U+9010,0.3096,True,RESCUE_LOW_CONF,
stt2,page_0190,7,10,nê,旅,泥,U+6CE5,0.0513,True,RESCUE_LOW_CONF,
stt2,page_0190,7,13,phê,孔,批,U+6279,0.0123,True,RESCUE_LOW_CONF,
stt2,page_0190,8,4,la,罷,罢,U+7F62,0.4415,False,NOT_IN_DICT,
stt2,page_0190,8,5,mông,豦,蒙,U+8499,0.0256,True,RESCUE_LOW_CONF,
stt2,page_0190,8,14,lắm,藥,凜,U+51DC,0.6603,True,RESCUE_LOW_CONF,
stt2,page_0190,9,7,bấy,怨,悲,U+60B2,0.8636,True,RESCUE_GOLD_HIGH,
stt2,page_0190,9,12,ii,离,离,U+79BB,0.9265,False,NOT_IN_DICT,
stt2,page_0190,9,13,a,百,阿,U+963F,0.583,True,RESCUE_LOW_CONF,
stt2,page_0190,9,15,danh,打,打,U+6253,0.8516,False,NOT_IN_DICT,
stt2,page_0192,1,5,tôi,磾,碎,U+788E,0.9484,True,RESCUE_GOLD_HIGH,
stt2,page_0192,1,8,đã,死,㐌,U+340C,0.7853,True,RESCUE_GOLD_MED,
stt2,page_0192,1,10,dồ,社,杜,U+675C,0.8703,False,NOT_IN_DICT,
stt2,page_0192,1,12,nhiều,庚,澆,U+6F86,0.0424,True,RESCUE_LOW_CONF,
stt2,page_0192,2,1,rày,爾,昆,U+6606,0.2697,False,NOT_IN_DICT,
stt2,page_0192,2,3,mình,𫢉,命,U+547D,0.6007,True,RESCUE_LOW_CONF,
stt2,page_0192,2,13,đòi,師,官,U+5B98,0.1574,False,NOT_IN_DICT,
stt2,page_0192,3,3,trói,𣗥,穌,U+7A4C,0.7557,False,NOT_IN_DICT,
stt2,page_0192,3,11,đã,后,𠊚,U+2029A,0.6066,False,NOT_IN_DICT,
stt2,page_0192,4,14,đốt,趙,麻,U+9EBB,0.6446,False,NOT_IN_DICT,
stt2,page_0192,5,6,chảy,阯,沚,U+6C9A,0.5181,True,RESCUE_LOW_CONF,
stt2,page_0192,5,18,lò,坫,炉,U+7089,0.1265,True,RESCUE_LOW_CONF,
stt2,page_0192,6,1,tắt,燧,燒,U+71D2,0.1135,False,NOT_IN_DICT,
stt2,page_0192,6,15,một,𭔱,更,U+66F4,0.333,True,RESCUE_LOW_CONF,
stt2,page_0192,7,5,liêng,羡,灵,U+7075,0.9731,True,RESCUE_GOLD_HIGH,
stt2,page_0192,7,7,thôi,遇,退,U+9000,0.7883,True,RESCUE_GOLD_MED,
stt2,page_0192,7,9,năm,醖,耶,U+8036,0.2197,False,NOT_IN_DICT,
stt2,page_0192,7,10,trăm,緗,林,U+6797,0.1042,True,RESCUE_LOW_CONF,
stt2,page_0192,8,8,nữ,立,女,U+5973,0.0927,True,RESCUE_LOW_CONF,
stt2,page_0192,8,14,sợ,傳,𢜝,U+2271D,0.7398,True,RESCUE_GOLD_MED,
stt2,page_0192,8,15,một,差,蔑,U+8511,0.1618,True,RESCUE_LOW_CONF,
stt2,page_0192,8,17,ba,巳,把,U+628A,0.1059,True,RESCUE_LOW_CONF,
stt2,page_0192,9,2,nữa,竝,女,U+5973,0.0411,True,RESCUE_LOW_CONF,
stt2,page_0192,9,8,thánh,季,垩,U+57A9,0.8323,True,RESCUE_GOLD_MED,
stt2,page_0192,9,13,nóng,飧,燶,U+71F6,0.0602,True,RESCUE_LOW_CONF,
stt2,page_0192,9,18,ơnơi,君,尼,U+5C3C,0.8473,False,NOT_IN_DICT,
stt2,page_0194,1,5,lạnh,洽,法,U+6CD5,0.4067,False,NOT_IN_DICT,
stt2,page_0194,1,8,nước,涯,渃,U+6E03,0.4516,True,RESCUE_LOW_CONF,
stt2,page_0194,1,17,ấy,在,欺,U+6B3A,0.0849,False,NOT_IN_DICT,
stt2,page_0194,2,4,làm,星,乄,U+4E44,0.0554,True,RESCUE_LOW_CONF,
stt2,page_0194,2,7,đem,𭺛,燒,U+71D2,0.3577,False,NOT_IN_DICT,
stt2,page_0194,2,16,di,結,移,U+79FB,0.0236,True,RESCUE_LOW_CONF,
stt2,page_0194,3,0,giục,運,逐,U+9010,0.5613,True,RESCUE_LOW_CONF,
stt2,page_0194,3,9,tay,𨢄,腮,U+816E,0.1337,True,RESCUE_LOW_CONF,
stt2,page_0194,3,16,giuli,爵,穷,U+7A77,0.1575,False,NOT_IN_DICT,
stt2,page_0194,4,1,mặt,栢,末,U+672B,0.1156,True,RESCUE_LOW_CONF,
stt2,page_0194,4,7,run,臨,憾,U+61BE,0.2689,False,NOT_IN_DICT,
stt2,page_0194,4,16,đi,爹,多,U+591A,0.019,True,RESCUE_LOW_CONF,
stt2,page_0194,4,17,bà,𡚱,把,U+628A,0.7418,True,RESCUE_GOLD_MED,
stt2,page_0194,5,2,mặt,桓,末,U+672B,0.1922,True,RESCUE_LOW_CONF,
stt2,page_0194,5,6,linh,浸,灵,U+7075,0.6246,True,RESCUE_LOW_CONF,
stt2,page_0194,5,10,xác,表,壳,U+58F3,0.7567,True,RESCUE_GOLD_MED,
stt2,page_0194,5,13,bà,如,把,U+628A,0.7435,True,RESCUE_GOLD_MED,
stt2,page_0194,5,16,sô,那,那,U+90A3,0.8624,False,NOT_IN_DICT,
stt2,page_0194,6,17,bây,啓,悲,U+60B2,0.3515,True,RESCUE_LOW_CONF,
stt2,page_0194,7,12,hiền,腎,賢,U+8CE2,0.0502,True,RESCUE_LOW_CONF,
stt2,page_0194,7,14,thì,粛,寺,U+5BFA,0.8682,True,RESCUE_GOLD_HIGH,
stt2,page_0194,8,13,cháng,在,庄,U+5E84,0.8583,False,NOT_IN_DICT,
stt2,page_0194,8,14,cung,腐,饬,U+996C,0.2438,False,NOT_IN_DICT,
stt2,page_0194,8,15,vi,馮,為,U+70BA,0.6653,True,RESCUE_LOW_CONF,
stt2,page_0194,8,16,chung,藥,逐,U+9010,0.3063,False,NOT_IN_DICT,
stt2,page_0194,9,1,vượt,潮,補,U+88DC,0.1058,False,NOT_IN_DICT,
stt2,page_0194,9,2,biến,麽,变,U+53D8,0.0309,True,RESCUE_LOW_CONF,
stt2,page_0194,9,3,phải,淨,沛,U+6C9B,0.7657,True,RESCUE_GOLD_MED,
stt2,page_0194,9,4,chìm,把,把,U+628A,0.8016,False,NOT_IN_DICT,
stt2,page_0194,9,11,xac,虎,壳,U+58F3,0.8763,False,NOT_IN_DICT,
stt2,page_0194,9,14,trời,澑,魔,U+9B54,0.2055,False,NOT_IN_DICT,
stt2,page_0194,9,15,giạt,𣏌,礼,U+793C,0.5487,False,NOT_IN_DICT,
stt2,page_0196,1,6,mất,教,末,U+672B,0.1443,True,RESCUE_LOW_CONF,
stt2,page_0196,2,13,290,呪,姑,U+59D1,0.0932,False,NOT_IN_DICT,
stt2,page_0196,3,4,phô,陣,甫,U+752B,0.2502,True,RESCUE_LOW_CONF,
stt2,page_0196,3,7,rô,呻,由,U+7531,0.2861,False,NOT_IN_DICT,
stt2,page_0196,4,12,vì,庤,為,U+70BA,0.0334,True,RESCUE_LOW_CONF,
stt2,page_0196,4,16,chảng,庄,𠊚,U+2029A,0.3413,False,NOT_IN_DICT,
stt2,page_0196,6,2,lon,屬,命,U+547D,0.1029,False,NOT_IN_DICT,
stt2,page_0196,6,3,là,将,囉,U+56C9,0.1279,True,RESCUE_LOW_CONF,
stt2,page_0196,6,12,này,濺,於,U+65BC,0.0451,False,NOT_IN_DICT,
stt2,page_0196,7,2,là,飛,号,U+53F7,0.0696,True,RESCUE_LOW_CONF,
stt2,page_0196,7,4,xi,梯,楼,U+697C,0.3907,False,NOT_IN_DICT,
stt2,page_0196,7,10,thờ,際,除,U+9664,0.6611,True,RESCUE_LOW_CONF,
stt2,page_0196,8,4,lấy,柩,礼,U+793C,0.5556,True,RESCUE_LOW_CONF,
stt2,page_0196,8,5,đá,𠗆,碎,U+788E,0.8234,False,NOT_IN_DICT,
stt2,page_0196,8,6,ghè,誓,稽,U+7A3D,0.484,False,NOT_IN_DICT,
