verse_id	page_idx	quocngu_page_file	verse_type	quoc_ngu	quoc_ngu_clean	confidence
1262	88	quocngu_p176_f199.jpg	bat	Suối vàng có biết thế nầy chăng là?	Suối vàng có biết thế nầy chăng là?	1.00
1263	88	quocngu_p176_f199.jpg	luc	Tay lau nước mắt, trở ra;	Tay lau nước mắt, trở ra;	1.00
1264	88	quocngu_p176_f199.jpg	bat	Vội về sắm sửa, tìm qua Đông Thành.	Vội về sắm sửa, tìm qua Đông Thành.	1.00
1265	88	quocngu_p176_f199.jpg	luc	Vỏ Công hỗ thẹn trong mình;	Vỏ Công hỗ thẹn trong mình;	1.00
1266	88	quocngu_p176_f199.jpg	bat	Năm ngày nhuỗm bịnh, thất tình, thác oan.	Năm ngày nhuỗm bịnh, thất tình, thác oan.	1.00
1267	88	quocngu_p176_f199.jpg	luc	Thể Loan cùng mụ Quình 1rang,	Thể Loan cùng mụ Quình 1rang,	1.00
1268	88	quocngu_p176_f199.jpg	bat	Mẹ con đóng cữa, cư tang trong nhà.	Mẹ con đóng cữa, cư tang trong nhà.	1.00
1269	88	quocngu_p176_f199.jpg	luc	Thứ nấy tới thứ Nguyệt Nga.	Thứ nấy tới thứ Nguyệt Nga.	1.00
1270	88	quocngu_p176_f199.jpg	bat	Là khê phú ấy theo cha học hành.	Là khê phú ấy theo cha học hành.	1.00
1271	88	quocngu_p176_f199.jpg	luc	Kiều Công lên chức thái khanh;	Kiều Công lên chức thái khanh;	1.00
1272	88	quocngu_p176_f199.jpg	bat	Chỉ sai ra quận Đông Thành trấn dân.	Chỉ sai ra quận Đông Thành trấn dân.	1.00
1273	88	quocngu_p176_f199.jpg	luc	Ra tờ khắp hết xa gần,	Ra tờ khắp hết xa gần,	1.00
1274	88	quocngu_p176_f199.jpg	bat	Hỏi thăm họ Lục ân cần nơi nơi.	Hỏi thăm họ Lục ân cần nơi nơi.	1.00
1275	88	quocngu_p176_f199.jpg	luc	Đặng tin, tả thiếp sang mời.	Đặng tin, tả thiếp sang mời.	1.00
1276	88	quocngu_p176_f199.jpg	bat	Lực ông vưng lịnh, tới nơi dinh tiền.	Lực ông vưng lịnh, tới nơi dinh tiền.	1.00
1277	89	quocngu_p178_f201.jpg	luc	Kiều Công hỗi truyện Vân Tiên;	Kiều Công hỗi truyện Vân Tiên;	1.00
1278	89	quocngu_p178_f201.jpg	bat	Lục ông, nhớ dến, bống liền khóc than!	Lục ông, nhớ dến, bống liền khóc than!	1.00
1279	89	quocngu_p178_f201.jpg	luc	Thưa rằng: «Nghe tiếng đôn vang	Thưa rằng: «Nghe tiếng đôn vang	1.00
1280	89	quocngu_p178_f201.jpg	bat	Con tôi nhuốm bịnh, giữa đng bỏ thây!	Con tôi nhuốm bịnh, giữa đng bỏ thây!	1.00
1281	89	quocngu_p178_f201.jpg	luc	Biệt tin từ ầy nhẫn nay;	Biệt tin từ ầy nhẫn nay;	1.00
1282	89	quocngu_p178_f201.jpg	bat	Phút nghe người hỏi, đạ nầy xổn xangị	Phút nghe người hỏi, đạ nầy xổn xangị	1.00
1283	89	quocngu_p178_f201.jpg	luc	Kiêu Công trong dạ bàng hoàng;	Kiêu Công trong dạ bàng hoàng;	1.00
1284	89	quocngu_p178_f201.jpg	bat	Trở vào, thuật lại cùng nàng Nguyệt Nga:	Trở vào, thuật lại cùng nàng Nguyệt Nga:	1.00
1285	89	quocngu_p178_f201.jpg	luc	Lục ông người nói cùng cha!	Lục ông người nói cùng cha!	1.00
1286	89	quocngu_p178_f201.jpg	bat	Duyên con rày đã trôi hoa, dật bèo!	Duyên con rày đã trôi hoa, dật bèo!	1.00
1287	89	quocngu_p178_f201.jpg	luc	Riêng than chút phận thơ đào!	Riêng than chút phận thơ đào!	1.00
1288	89	quocngu_p178_f201.jpg	bat	Hán giang chưa gặp, Ô kiêu lơi rơi!	Hán giang chưa gặp, Ô kiêu lơi rơi!	1.00
1289	90	quocngu_p180_f203.jpg	luc	Nàng răng:ạquả thiệt như lời,	Nàng răng:ạquả thiệt như lời,	1.00
1290	90	quocngu_p180_f203.jpg	bat	Xin cha sai kể mời người vào trong!	Xin cha sai kể mời người vào trong!	1.00
1291	90	quocngu_p180_f203.jpg	luc	Nguyệt Nga đứng dựa bên phòng;	Nguyệt Nga đứng dựa bên phòng;	1.00
1292	90	quocngu_p180_f203.jpg	bat	Tay ôm bức tượng; khóc ròng như mưa.	Tay ôm bức tượng; khóc ròng như mưa.	1.00
1293	90	quocngu_p180_f203.jpg	luc	Công răng:ạNào chút tình xưa?	Công răng:ạNào chút tình xưa?	1.00
1294	90	quocngu_p180_f203.jpg	bat	nhi! con khá đem đưa người nhìn!	Nhi! con khá đem đưa người nhìn!	1.00
1295	90	quocngu_p180_f203.jpg	luc	Lục ông một buổi ngồi nhìn.	Lục ông một buổi ngồi nhìn.	1.00
1296	90	quocngu_p180_f203.jpg	bat	Tay chơn, mặt mũi giống in con mình!	Tay chơn, mặt mũi giống in con mình!	1.00
1297	90	quocngu_p180_f203.jpg	luc	Nguyệt nga lạy, gỏi phân minh;	Nguyệt nga lạy, gỏi phân minh;	1.00
1298	90	quocngu_p180_f203.jpg	bat	Lục ông khi ấy sự tình mới hay.	Lục ông khi ấy sự tình mới hay.	1.00
1299	90	quocngu_p180_f203.jpg	luc	Thương con phần bạc lắm thay!	Thương con phần bạc lắm thay!	1.00
1300	90	quocngu_p180_f203.jpg	bat	Nguyền xưa còn đó; con rày ở đâu?	Nguyền xưa còn đó; con rày ở đâu?	1.00
1301	90	quocngu_p180_f203.jpg	luc	Nguyệt Nga chi xiết nỗi sầu?	Nguyệt Nga chi xiết nỗi sầu?	1.00
1302	90	quocngu_p180_f203.jpg	bat	Lục ông, thấy vậy, càng đau gan vàng.	Lục ông, thấy vậy, càng đau gan vàng.	1.00
1303	90	quocngu_p180_f203.jpg	luc	Kiếm lời khuyên giắng cho nàng	Kiếm lời khuyên giắng cho nàng	1.00
1304	90	quocngu_p180_f203.jpg	bat	Giãi cơn phiền não, kéo mang lấy sâu.	Giãi cơn phiền não, kéo mang lấy sâu.	1.00
1305	90	quocngu_p180_f203.jpg	luc	Người đời như bóng phù du;	Người đời như bóng phù du;	1.00
1306	90	quocngu_p180_f203.jpg	bat	Sớm còn, tối mất; công phu lỡ Ing!	Sớm còn, tối mất; công phu lỡ Ing!	1.00
1307	91	quocngu_p182_f205.jpg	luc	Cũng chưa đồng tịch đồng sàng;	Cũng chưa đồng tịch đồng sàng;	1.00
1308	91	quocngu_p182_f205.jpg	bat	Cũng chưa nên chữ tào khang đâu mà!	Cũng chưa nên chữ tào khang đâu mà!	1.00
1309	91	quocngu_p182_f205.jpg	luc	Cũng như cữa số ngựa qua;	Cũng như cữa số ngựa qua;	1.00
1310	91	quocngu_p182_f205.jpg	bat	Nghĩ nào mà ủ mặt hoa cho phiền?	Nghĩ nào mà ủ mặt hoa cho phiền?	1.00
1311	91	quocngu_p182_f205.jpg	luc	Nàng rằng:ạồẠTrước đã trọng nguyền!	Nàng rằng:ạồẠTrước đã trọng nguyền!	1.00
1312	91	quocngu_p182_f205.jpg	bat	Dẫu thay mái tóc, cũng nhìn mỗi tơ!	Dẫu thay mái tóc, cũng nhìn mỗi tơ!	1.00
1313	91	quocngu_p182_f205.jpg	luc	Công rằng: kƠn trước ngãi xua!	Công rằng: kƠn trước ngãi xua!	1.00
1314	91	quocngu_p182_f205.jpg	bat	Liên đem vàng bạc tạ đưa cho người.	Liên đem vàng bạc tạ đưa cho người.	1.00
1315	91	quocngu_p182_f205.jpg	luc	Lục ông cáo tạ, xin lui.	Lục ông cáo tạ, xin lui.	1.00
1316	91	quocngu_p182_f205.jpg	bat	Tôi đâu dám chịu của người? làm chi?	Tôi đâu dám chịu của người? làm chi?	1.00
1317	91	quocngu_p182_f205.jpg	luc	Ngờ là con trể mất đi;	Ngờ là con trể mất đi;	1.00
1318	91	quocngu_p182_f205.jpg	bat	Hay đâu cốt cách còn ghi tượng nầy?	Hay đâu cốt cách còn ghi tượng nầy?	1.00
1319	91	quocngu_p182_f205.jpg	luc	ỊBây giờ thấy đặng con dây,	ỊBây giờ thấy đặng con dây,	1.00
1320	91	quocngu_p182_f205.jpg	bat	Tấm lòng thương nhớ! Dễ khuây đặng nào?	Tấm lòng thương nhớ! Dễ khuây đặng nào?	1.00
1321	91	quocngu_p182_f205.jpg	luc	Ngữa than: «Đất rộng! Trời cao!	Ngữa than: «Đất rộng! Trời cao!	1.00
1322	92	quocngu_p184_f207.jpg	bat	Tre còn, măng mất! Lẽ nào cho cân?	Tre còn, măng mất! Lẽ nào cho cân?	1.00
1323	92	quocngu_p184_f207.jpg	luc	Lục ông từ tạ, lui chơn;	Lục ông từ tạ, lui chơn;	1.00
1324	92	quocngu_p184_f207.jpg	bat	Kiêu Công sai kể gia thân đưa sang.	Kiêu Công sai kể gia thân đưa sang.	1.00
1325	92	quocngu_p184_f207.jpg	luc	Nguyệt Nga nhuỗm bịnh, thở than;	Nguyệt Nga nhuỗm bịnh, thở than;	1.00
1326	92	quocngu_p184_f207.jpg	bat	Năm canh lụy ngọc xốn xang lòng vàng.	Năm canh lụy ngọc xốn xang lòng vàng.	1.00
1327	92	quocngu_p184_f207.jpg	luc	Nhớ khi thề thốt giữa đàng:	Nhớ khi thề thốt giữa đàng:	1.00
1328	92	quocngu_p184_f207.jpg	bat	Chưa nguôi đoạn thắm, lại vương mối sầu!	Chưa nguôi đoạn thắm, lại vương mối sầu!	1.00
1329	92	quocngu_p184_f207.jpg	luc	Công phu chò đợi bấy lâu!	Công phu chò đợi bấy lâu!	1.00
1330	92	quocngu_p184_f207.jpg	bat	Thả không cho gặp buổi đầu, thời thôi!	Thả không cho gặp buổi đầu, thời thôi!	1.00
1331	92	quocngu_p184_f207.jpg	luc	Biết nhau chưa đặng mấy hồi;	Biết nhau chưa đặng mấy hồi;	1.00
1332	92	quocngu_p184_f207.jpg	bat	ễ còn, nguời mất! Trời ôi là Trời!	Ễ còn, nguời mất! Trời ôi là Trời!	1.00
1333	92	quocngu_p184_f207.jpg	luc	Thê xưa tạc dạ ghi lời!	Thê xưa tạc dạ ghi lời!	1.00
1334	92	quocngu_p184_f207.jpg	bat	1hương người quân tử, biết dời nào phai?	1hương người quân tử, biết dời nào phai?	1.00
1335	92	quocngu_p184_f207.jpg	luc	Tiếc thay một đứng anh tài!	Tiếc thay một đứng anh tài!	1.00
1336	92	quocngu_p184_f207.jpg	bat	Nghề văn, nghiệp vỏ nào ai dám bi?	Nghề văn, nghiệp vỏ nào ai dám bi?	1.00
1337	92	quocngu_p184_f207.jpg	luc	Thương vì đen sách lòng ghi;	Thương vì đen sách lòng ghi;	1.00
1338	93	quocngu_p186_f209.jpg	bat	Uỗng công! Nào thấy tiếng gì là dâu?	Uỗng công! Nào thấy tiếng gì là dâu?	1.00
1339	93	quocngu_p186_f209.jpg	luc	Thương vì hai tám tuổi đầu!	Thương vì hai tám tuổi đầu!	1.00
1340	93	quocngu_p186_f209.jpg	bat	Người đời như bóng phù du lỡ làng!	Người đời như bóng phù du lỡ làng!	1.00
1341	93	quocngu_p186_f209.jpg	luc	Thương vì chưa đặng hiễn vang!	Thương vì chưa đặng hiễn vang!	1.00
1342	93	quocngu_p186_f209.jpg	bat	Nước trôi sự nghiệp! Huê tàn công danh!	Nước trôi sự nghiệp! Huê tàn công danh!	1.00
1343	93	quocngu_p186_f209.jpg	luc	Thương vì đôi lứa chưa thành!	Thương vì đôi lứa chưa thành!	1.00
1344	93	quocngu_p186_f209.jpg	bat	Vùa hương, bắt nước, ai dành ngày sau?	Vùa hương, bắt nước, ai dành ngày sau?	1.00
1345	93	quocngu_p186_f209.jpg	luc	Năm canh chẳng ngớt hột châu!	Năm canh chẳng ngớt hột châu!	1.00
1346	93	quocngu_p186_f209.jpg	bat	Mật nhìn bức tượng, ruột đạu như dần!	Mật nhìn bức tượng, ruột đạu như dần!	1.00
1347	93	quocngu_p186_f209.jpg	luc	Dương gian nay chẳng đặng gần;	Dương gian nay chẳng đặng gần;	1.00
1348	93	quocngu_p186_f209.jpg	bat	Âm cung biết có thành thân chăng là?	Âm cung biết có thành thân chăng là?	1.00
1349	93	quocngu_p186_f209.jpg	luc	Kiêu công thức dậy, bước ra;	Kiêu công thức dậy, bước ra;	1.00
1350	93	quocngu_p186_f209.jpg	bat	Nghe con thở than, xót xa lòng vàng.	Nghe con thở than, xót xa lòng vàng.	1.00
1351	93	quocngu_p186_f209.jpg	luc	Khuyên rắng:ạiChớ khá cưu mang!	Khuyên rắng:ạiChớ khá cưu mang!	1.00
1352	94	quocngu_p188_f211.jpg	bat	Gầm bề sống thác là đàng xưa nay!	Gầm bề sống thác là đàng xưa nay!	1.00
1353	94	quocngu_p188_f211.jpg	luc	Đờn cầm, ai nở dứt dây?	Đờn cầm, ai nở dứt dây?	1.00
1354	94	quocngu_p188_f211.jpg	bat	Chắng qua máy tạo vận xây khôn thườngiại	Chắng qua máy tạo vận xây khôn thườngiại	1.00
1355	94	quocngu_p188_f211.jpg	luc	Nng rằng: «Chi xiết nỗi thương?	Nng rằng: «Chi xiết nỗi thương?	1.00
1356	94	quocngu_p188_f211.jpg	bat	Khi không, gãy gánh giữa đàng chẳng hay!	Khi không, gãy gánh giữa đàng chẳng hay!	1.00
1357	94	quocngu_p188_f211.jpg	luc	Nay đà Loan Phụng Lẽ bầy;	Nay đà Loan Phụng Lẽ bầy;	1.00
1358	94	quocngu_p188_f211.jpg	bat	Nệm nghiêng, gỗi chích, phận nầy đã cam!	Nệm nghiêng, gỗi chích, phận nầy đã cam!	1.00
1359	94	quocngu_p188_f211.jpg	luc	Trăm năm thề chẳng lòng phầm,	Trăm năm thề chẳng lòng phầm,	1.00
1360	94	quocngu_p188_f211.jpg	bat	Sông Ngân đưa bạn, cầu Lam rước người!	Sông Ngân đưa bạn, cầu Lam rước người!	1.00
1361	94	quocngu_p188_f211.jpg	luc	Thân con còn đứng giữa trời,	Thân con còn đứng giữa trời,	1.00
1362	94	quocngu_p188_f211.jpg	bat	Xin thờ bức tượng trọn đời; thời thôi!	Xin thờ bức tượng trọn đời; thời thôi!	1.00
1363	94	quocngu_p188_f211.jpg	luc	Kiêu Công lòng rất chẳng vui.	Kiêu Công lòng rất chẳng vui.	1.00
1364	95	quocngu_p190_f213.jpg	bat	Con đà giữ tiết, cha xui lẽ nào?	Con đà giữ tiết, cha xui lẽ nào?	1.00
1365	95	quocngu_p190_f213.jpg	luc	Có người sang cả, ngôi cao,	Có người sang cả, ngôi cao,	1.00
1366	95	quocngu_p190_f213.jpg	bat	Thái sư chức trọng trong trào sặc phong.	Thái sư chức trọng trong trào sặc phong.	1.00
1367	95	quocngu_p190_f213.jpg	luc	Nghe đồn con gái Kiêu Công,	Nghe đồn con gái Kiêu Công,	1.00
1368	95	quocngu_p190_f213.jpg	bat	Tuổi vừa hai tám, tơ hông chưa xăng.	Tuổi vừa hai tám, tơ hông chưa xăng.	1.00
1369	95	quocngu_p190_f213.jpg	luc	Thái sư dùng lễ vật sang;	Thái sư dùng lễ vật sang;	1.00
1370	95	quocngu_p190_f213.jpg	bat	Cậy người mai chước kết đàng sui gia.	Cậy người mai chước kết đàng sui gia.	1.00
1371	95	quocngu_p190_f213.jpg	luc	Kiêu Công khôn ép Nguyệt Nga;	Kiêu Công khôn ép Nguyệt Nga;	1.00
1372	95	quocngu_p190_f213.jpg	bat	Lễ nghi đưa lại về nhà thái sư.	Lễ nghi đưa lại về nhà thái sư.	1.00
1373	95	quocngu_p190_f213.jpg	luc	Thái sư lòng chăng rộng suy;	Thái sư lòng chăng rộng suy;	1.00
1374	95	quocngu_p190_f213.jpg	bat	Đem đều oán hăn, toán ghi vào lòng.	Đem đều oán hăn, toán ghi vào lòng.	1.00
1375	95	quocngu_p190_f213.jpg	luc	Xảy đâu giặc mọi hành hung;	Xảy đâu giặc mọi hành hung;	1.00
1376	95	quocngu_p190_f213.jpg	bat	Ô Qua quốc hiệu binh nhung dấy loàn.	Ô Qua quốc hiệu binh nhung dấy loàn.	1.00
1377	95	quocngu_p190_f213.jpg	luc	Đánh vẻo tới cửa Đồng quan.	Đánh vẻo tới cửa Đồng quan.	1.00
1378	95	quocngu_p190_f213.jpg	bat	Sở Vương phán hỏi lưởng ban quần thần.	Sở Vương phán hỏi lưởng ban quần thần.	1.00
1379	95	quocngu_p190_f213.jpg	luc	Sao cho vững nước ăn dân,	Sao cho vững nước ăn dân,	1.00
1380	96	quocngu_p192_f215.jpg	bat	Thái sư sản có cửu nhà;	Thái sư sản có cửu nhà;	1.00
1381	96	quocngu_p192_f215.jpg	luc	Vội vàng qui gõi, tầu qua ngai vàng:	Vội vàng qui gõi, tầu qua ngai vàng:	1.00
1382	96	quocngu_p192_f215.jpg	bat	Thuở nay giặc Mọi dấy loàn,	Thuở nay giặc Mọi dấy loàn,	1.00
1383	96	quocngu_p192_f215.jpg	luc	Cũng vì tham sắc phá tàn Trung hoa.	Cũng vì tham sắc phá tàn Trung hoa.	1.00
1384	96	quocngu_p192_f215.jpg	bat	Muốn cho an giặc Ô Qua,	Muốn cho an giặc Ô Qua,	1.00
1385	96	quocngu_p192_f215.jpg	luc	Đưa con gái tôt; giao hoà thời xong!	Đưa con gái tôt; giao hoà thời xong!	1.00
1386	96	quocngu_p192_f215.jpg	bat	Nguyệt Nga là gải Kiêu Công;	Nguyệt Nga là gải Kiêu Công;	1.00
1387	96	quocngu_p192_f215.jpg	luc	ỊTuỗi vừa hai tám, má hồng đương xinh.	ỊTuỗi vừa hai tám, má hồng đương xinh.	1.00
1388	96	quocngu_p192_f215.jpg	bat	Nàng là quốc sắc khunh thành,	Nàng là quốc sắc khunh thành,	1.00
1389	96	quocngu_p192_f215.jpg	luc	Lại thêm hai chữ & tài tình rất hoa.	Lại thêm hai chữ & tài tình rất hoa.	1.00
1390	96	quocngu_p192_f215.jpg	bat	Gả nàng về nước Ô Qua,	Gả nàng về nước Ô Qua,	1.00
1391	96	quocngu_p192_f215.jpg	luc	Chúa Phiên đẹp dạ, ắt là bãi binh	Chúa Phiên đẹp dạ, ắt là bãi binh	1.00
1392	96	quocngu_p192_f215.jpg	bat	Sở Vương nghe tấu, thuận tình;	Sở Vương nghe tấu, thuận tình;	1.00
1393	96	quocngu_p192_f215.jpg	luc	Châu phê khiến sứ ra dinh Đông thành.	Châu phê khiến sứ ra dinh Đông thành.	1.00
1394	96	quocngu_p192_f215.jpg	bat	Sắc phong Kiêu lão thái khanh:	Sắc phong Kiêu lão thái khanh:	1.00
1395	96	quocngu_p192_f215.jpg	luc	Việc trong nhà nước Trầm đành cậy ngươi!	Việc trong nhà nước Trầm đành cậy ngươi!	1.00
1396	96	quocngu_p192_f215.jpg	bat	Nguyệt Nga là đứng nên người;	Nguyệt Nga là đứng nên người;	1.00
1397	97	quocngu_p194_f217.jpg	luc	Lựa ngày tháng chín hai mươi công hồ».	Lựa ngày tháng chín hai mươi công hồ».	1.00
1398	97	quocngu_p194_f217.jpg	bat	Kiêu Công vưng lịnh trào đô;	Kiêu Công vưng lịnh trào đô;	1.00
1399	97	quocngu_p194_f217.jpg	luc	Trung quân đâu dám nói phô đều nào?	Trung quân đâu dám nói phô đều nào?	1.00
1400	97	quocngu_p194_f217.jpg	bat	Nguyệt Nga trong dạ như bào!	Nguyệt Nga trong dạ như bào!	1.00
1401	97	quocngu_p194_f217.jpg	luc	Canh chầy chắng ngủ, những thao thức hàoi.	Canh chầy chắng ngủ, những thao thức hàoi.	1.00
1402	97	quocngu_p194_f217.jpg	bat	Thất tình, trầm nọ biếng cài;	Thất tình, trầm nọ biếng cài;	1.00
1403	97	quocngu_p194_f217.jpg	luc	Dựa màn, bỗ xã tóc dài, ngồi lo.	Dựa màn, bỗ xã tóc dài, ngồi lo.	1.00
1404	97	quocngu_p194_f217.jpg	bat	Chiêu quân xưa cũng công hô;	Chiêu quân xưa cũng công hô;	1.00
1405	97	quocngu_p194_f217.jpg	luc	Bỡi ngươi Diên Thọ họa đồ về Phiên.	Bỡi ngươi Diên Thọ họa đồ về Phiên.	1.00
1406	97	quocngu_p194_f217.jpg	bat	Hạnh Ngươn xưa cũng chẳng yên	Hạnh Ngươn xưa cũng chẳng yên	1.00
1407	97	quocngu_p194_f217.jpg	luc	Vì người Lư Khỉ cừu tiền chép ghi!	Vì người Lư Khỉ cừu tiền chép ghi!	1.00
1408	97	quocngu_p194_f217.jpg	bat	Hai nàng chẳng đã phải đi;	Hai nàng chẳng đã phải đi;	1.00
1409	97	quocngu_p194_f217.jpg	luc	Một vì ngay chúa, một vì thảo cha.	Một vì ngay chúa, một vì thảo cha.	1.00
1410	97	quocngu_p194_f217.jpg	bat	Chiêu Quân nhảy xuỗng giang Hà;	Chiêu Quân nhảy xuỗng giang Hà;	1.00
1411	97	quocngu_p194_f217.jpg	luc	1hương vua nhà Hún, nàng đà quyên sanh!	1hương vua nhà Hún, nàng đà quyên sanh!	1.00
1412	97	quocngu_p194_f217.jpg	bat	Hạnh Ngươn nhảy xuống Trì Linh;	Hạnh Ngươn nhảy xuống Trì Linh;	1.00
1413	98	quocngu_p196_f219.jpg	luc	Thương ngươi Lương Ngọc; trọn tình đạo ba.	Thương ngươi Lương Ngọc; trọn tình đạo ba.	1.00
1414	98	quocngu_p196_f219.jpg	bat	Đến nay bạc phận là ta;	Đến nay bạc phận là ta;	1.00
1415	98	quocngu_p196_f219.jpg	luc	Nguyễn cùng bức tượng trót đà chung thân!	Nguyễn cùng bức tượng trót đà chung thân!	1.00
1416	98	quocngu_p196_f219.jpg	bat	Ịinh phu phụ, nghĩa quân thần!	Ịinh phu phụ, nghĩa quân thần!	1.00
1417	98	quocngu_p196_f219.jpg	luc	Ngãi xa cũng trọn; ngãi gần cũng nên.	Ngãi xa cũng trọn; ngãi gần cũng nên.	1.00
1418	98	quocngu_p196_f219.jpg	bat	Ngãi tình nặng cã hai bên!	Ngãi tình nặng cã hai bên!	1.00
1419	98	quocngu_p196_f219.jpg	luc	Nếu ngay cùng chúa, lại quên ơn chồng!	Nếu ngay cùng chúa, lại quên ơn chồng!	1.00
1420	98	quocngu_p196_f219.jpg	bat	Sao sao một thác, thòi xong!	Sao sao một thác, thòi xong!	1.00
1421	98	quocngu_p196_f219.jpg	luc	Lấy mình báo chúa; lấy lòng sự phu	Lấy mình báo chúa; lấy lòng sự phu	1.00
1422	98	quocngu_p196_f219.jpg	bat	Kiêu Công nương gõi đương lo;	Kiêu Công nương gõi đương lo;	1.00
1423	98	quocngu_p196_f219.jpg	luc	Nghe con than thở, mấy câu thêm phiền.	Nghe con than thở, mấy câu thêm phiền.	1.00
1424	98	quocngu_p196_f219.jpg	bat	Bèn kêu vo dựa trướng tiền;	Bèn kêu vo dựa trướng tiền;	1.00
1425	98	quocngu_p196_f219.jpg	luc	Lấy lời giáo huấn cho tuyền thân danh.	Lấy lời giáo huấn cho tuyền thân danh.	1.00
1426	99	quocngu_p198_f221.jpg	bat	Chẳng qua là việc Triều đình,	Chẳng qua là việc Triều đình,	1.00
1427	99	quocngu_p198_f221.jpg	luc	Nào cha có muốn ép tình chi con?	Nào cha có muốn ép tình chi con?	1.00
